#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1          106.54         19.3137        0.565576        0.181282         0.13275               0           1e-30               0           1e-30
            8.3         98.8523         28.4015        0.813751        0.287312        0.210395               0           1e-30               0           1e-30
            8.5         91.6698         41.7427         1.17082        0.455359        0.333453               0           1e-30               0           1e-30
            8.7         84.9355         61.2975         1.68458        0.721695        0.528488               0           1e-30               0           1e-30
            8.9         78.5876         89.8893         2.42377         1.14381        0.837597               0           1e-30               0           1e-30
            9.1         72.5556          131.53         3.48732         1.81282          1.3275               0           1e-30               0           1e-30
            9.3         66.7556         191.797         5.01754         2.87312         2.10395               0           1e-30               0           1e-30
            9.5         61.0847         278.155         7.21924         4.55359         3.33453               1         55.3657               1         55.3657
            9.7         55.4158         399.933          10.387         7.21695         5.28488               1           51.52               1           51.52
            9.9         49.5955         567.279         14.9448         11.4381         8.37597               5         352.842               2         211.063
           10.1         43.4514         787.695         21.5026         18.1282          13.275               9         975.498               5         782.743
           10.3         36.8226         1057.96         30.9379         28.7312         21.0395               6         520.239               0           1e-30
           10.5         29.6314         1349.29         44.5135         45.5359         33.3453              14         1388.67               0           1e-30
           10.7         22.0131         1588.65         64.0459         72.1684         52.8488              11         999.914               0           1e-30
           10.9         14.4724         1608.14         92.1491         111.118         83.7597              15         1480.29               0           1e-30
           11.1         7.92045         1282.24         132.584          161.89          132.75               0           1e-30               0           1e-30
           11.3         3.32856         742.868         190.762          223.18         210.395               9         1649.62               0           1e-30
           11.5        0.995974         289.962         274.468         291.134         333.453               1          141.48               0           1e-30
           11.7        0.221429         79.5725         394.904         359.359         528.488               0           1e-30               0           1e-30
           11.9       0.0485125         20.3619         568.187         419.725         837.597               0           1e-30               0           1e-30
           12.1       0.0114224         5.29856         817.507         463.875          1327.5               0           1e-30               0           1e-30
           12.3      0.00224451         1.08883         1176.23         485.107         2103.95               0           1e-30               0           1e-30
           12.5     0.000286726        0.137639         1692.35         480.036         3334.53               0           1e-30               0           1e-30
           12.7     1.74215e-05       0.0078306         2434.96          449.48         5284.88               0           1e-30               0           1e-30
           12.9     3.12595e-07     0.000124488         3503.41         398.242         8375.97               0           1e-30               0           1e-30
           13.1     7.85458e-10     2.62244e-07          5040.7         333.874           13275               0           1e-30               0           1e-30
