# z    lg_SFRD_uncorr  e_lo e_hi  lg_SFRD_corr  e_lo e_hi    lg_L_IR_D e_lo e_hi  # Smolcic2009 Table 2 (Derived Using the Calibration Given in Bell (2003, see Equation (5))
# 
0.225               0     0    0    -1.6383 0.0869 0.0869
0.475               0     0    0    -1.4949 0.0625 0.0938
0.75                0     0    0    -1.3188 0.0833 0.0625
1.1                 0     0    0    -1.0555 0.0568 0.0568
