#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
4955           0      0.3986      0.3986       2.989       2.937     0.05174       3.336      0.3469      0.3551           0
4974       1.259       2.259       2.259       27.61       25.91       2.122        27.7       3.325       1.013           0
4986      0.6321       25.48       25.48       30.69       45.59        21.4       64.18       35.99        1.42       0.218
4990       50.81       108.4       108.4       731.7       720.1       24.54       814.5       101.5       4.229      0.0685
4991     0.01631      0.0336      0.0336      0.4457       0.418      0.1491      0.4516      0.1155      0.3948           0
4993       9.262       8.048       8.048       49.71       54.12       29.64       62.17       21.59       3.127           0
4995       60.45       95.63       95.63       352.2       377.3       102.1       401.5       116.5        3.39       0.395
4996       0.845      0.9676      0.9676       10.17       9.967       2.071       10.56       1.481       0.915           0
4997           0       10.82       10.82       106.9       91.94       53.02       95.97       51.35        2.42       0.308
4999           0      0.6513      0.6513       24.28       27.14       3.675       27.31         3.5       1.588           0
5000           0       0.604       0.604        15.1       12.09       3.017       12.49       2.621        1.78      0.0955
5007           0       1.006       1.006       17.05       16.96       1.037       17.74       1.583      0.7783           0
5010       5.768       4.925       0.842       7.383       8.003        2.65       12.93       1.808       1.812           0
5012           0       7.856       7.856       56.08       48.47       11.69       52.15       15.24       1.525      0.1665
5016      0.1539      0.1345     0.09843       1.418       1.528      0.5583       1.662      0.4599      0.5643           0
5023           0       1.272       1.272       13.11       13.39       1.135       13.92       1.531       0.278           0
5026       4.147       2.073       2.073       138.9       147.8       8.877       149.9       6.803       2.936           0
5028           0      0.2941      0.2941       3.364       3.442      0.2586       3.551      0.3495      0.2537           0
5029           0     0.01174     0.01174      0.2846       0.278     0.05958      0.2869     0.05068      0.3215           0
5033           0       1.325       1.325       11.25       7.855       6.126       9.164       6.499        1.24       0.202
5034           0       3.165       3.165       11.35       11.39       7.001       13.34       5.049        1.97       0.267
5042       1.211       1.829       1.829       21.52       18.12       5.554       19.82       3.847       2.133           0
5050           0     0.02616     0.02616           0           0           0     0.02616     0.02616       1.151           0
5055           0      0.9843      0.9843       11.59       11.38      0.2128       12.36      0.7715       0.639           0
5057           0       3.633       3.633       12.92       14.73       9.311        16.7        7.34        2.19       0.287
5064      0.1581      0.2364      0.1571      0.4193      0.8609      0.5227       1.089      0.5924      0.4067        0.08
5067       60.47       49.25       15.54       89.75       84.24       26.71       136.2       31.33       2.046       0.116
5070   0.0001314    0.001268    0.001268    0.001483     0.01165     0.01165     0.01165     0.01165       0.061        0.06
5080      0.1169       1.122       1.122       21.43       20.06        1.41       21.04       1.799       1.249           0
5089       1.112       9.764       9.764       208.2       211.3       17.79       215.9        17.2       1.988           0
5090           0       13.51       13.51       487.5         462       55.61       469.2       61.46       2.489       0.119
5095       8.457       6.649       2.412       8.209       12.61         5.3       19.57       3.202       1.808           0
5097       4.809       2.404       2.404       4.082       4.664      0.7201       7.046       2.012      0.4844           0
5101       1.578       1.579      0.9796       6.679       6.711       1.705       8.465      0.9004       0.945           0
5114        1.98       2.268       2.268       23.33       20.83       6.279       22.94       4.162       1.787           0
5122       5.016        4.67        4.67          43       43.25       6.234       47.78       1.706       1.778       0.023
5125           0      0.5999      0.5999       14.34       13.23       1.105       13.74      0.6051       1.333           0
5129      0.5221      0.3951      0.3951       1.599       2.317       1.623        2.51        1.43       0.889        0.16
5133           0       1.288       1.288       30.27       31.71       3.358       32.31       3.236       1.145           0
5138           0      0.8548      0.8548       5.363       5.196       0.167       6.006      0.7323      0.7041           0
5146      0.9592       1.717       1.717       6.214       7.977        4.34       9.111       3.205       1.906       0.233
5147      0.1409      0.7618      0.7618       7.822       7.706      0.1416       8.467      0.6202       0.563           0
5148       5.422       13.28       13.28       122.8       94.67       35.28       100.8       29.15        2.09       0.278
5155       7.326       6.276       3.383       13.04       16.84       7.482       23.86       4.841       1.713       0.034
5156       5.008       2.775       2.775       261.3         273       14.45       275.8       11.67        3.32           0
5162           0     0.04732     0.04732       2.506       2.155      0.3606       2.193      0.3221      0.7779           0
5168     0.01176       1.097       1.097       7.192       6.873      0.3228       7.897      0.9349       0.514           0
5170     0.07007      0.7843      0.7843        6.39       6.434      0.4032       7.097      0.6902      0.6821           0
5171           0      0.7788      0.7788         117       122.2       65.95       122.3       65.89       2.546       0.302
5177       8.757       16.85       16.85       79.87       93.71       44.87       101.3       47.51        1.87       0.258
5185     0.03856     0.06676     0.06676       1.693       1.593      0.2247       1.685      0.1825        0.68           0
5187      0.3413      0.8069      0.8069       10.49        10.4       0.139       11.19      0.6927      0.5024           0
5205     0.05961     0.06988     0.01426     0.07682     0.06398     0.02033      0.1339    0.006068       0.173           0
5206     0.04286      0.3961      0.3961       1.794       2.255        1.55       2.399       1.407      0.9081        0.17
5211       37.42       55.03       55.03       157.6       170.5       61.67       202.2       85.72        2.56        0.32
5215           0       35.96       35.96       413.9       390.1       23.77       411.1       28.71        2.34       0.028
5218      0.3447       1.152       1.152       3.709       5.478       4.215        7.02        4.68       1.087      0.1398
5225       10.67       9.614       6.537       30.71        33.9       9.539       43.89       9.508        1.88        0.15
5238       20.79        10.4        10.4       11.93       15.45        3.52       27.35       8.373       0.909           0
5242      0.1343       0.108      0.0359      0.5956      0.6183      0.2848      0.7263      0.2489      0.4543           0
5245       1.306       1.187      0.3382       1.562       1.637      0.7279       2.681      0.9232       0.666        0.07
5255       0.148      0.4453      0.4453       3.881         3.7       1.455       4.116        1.04      0.8508           0
5256       29.89       25.98       25.98       68.37       74.33       13.53       100.9        20.2       2.319           0
5258           0       7.028       7.028       310.9       294.2       16.76       298.8       12.19       3.645       0.118
5265       61.73       67.77       67.77         218       273.9       121.6       312.3         153        2.36       0.302
5270       67.35       61.64       10.54       15.74       17.09       3.442       79.73       10.14        1.02           0
5273    0.006871     0.04131     0.04131       1.085      0.9424      0.1706      0.9716      0.1414      0.4579           0
5293       1.349       1.655       1.655       14.82       14.27       2.943       15.93       1.287       1.261           0
5296     0.07553       1.708       1.708       9.866       9.261       1.117       10.87        1.82       0.956           0
5309      0.1256      0.5732      0.5732       3.261       2.969       1.764       3.439       1.674      0.8709      0.1601
5321           0      0.7697      0.7697       19.22       19.05      0.1678       19.82      0.6018      0.6806           0
5325           0      0.6745      0.6745       20.09          20     0.09105       20.67      0.5835      0.4372           0
5329       5.088       4.694       3.009        14.7       31.18       23.72       36.99       22.34       2.135           0
5337       3.143       38.65       38.65       210.4       163.6       86.79       170.7       83.57        1.74       0.247
5342     0.01265     0.01206     0.00725      0.5179        0.56     0.07085      0.5741     0.06579      0.3275        0.01
5346           0       3.379       3.379       16.62        16.1      0.5125       19.48       2.867      0.4574           0
5347       2.281       2.612       2.612       20.59       20.49      0.7846       23.11       1.828       1.142           0
5348           0       3.753       3.753       48.47       47.47       1.007       51.22       2.746       0.975           0
5350           0       2.999       2.999        37.3       34.34       11.34       36.07       9.614       1.871       0.203
5358           0       0.453       0.453       3.337       3.268     0.06869       3.721      0.3843       0.503           0
5359           0       1.018       1.018       4.023        7.01       4.562        7.87       5.175       1.147      0.1903
5363           0       4.318       4.318       29.48       22.72       9.023       24.56       7.189        2.16       0.165
5366        2.99        3.31       2.847       17.87       15.66       8.249       18.97       5.402       1.713       0.034
5371      0.1684      0.1488     0.05838      0.8909      0.8444      0.4532      0.9933      0.3948      0.5128           0
5372      0.3088      0.9289      0.9289       19.48       16.31       3.907       17.01       3.203       1.675           0
5374           0      0.1024      0.1024       2.639       2.115      0.5243       2.217       0.422      0.8489           0
5375           0      0.7182      0.7182       2.932       2.798      0.1724       3.497      0.5654      0.4879           0
5382       20.99       16.36       7.197       11.07        19.9       10.01       36.36       5.478        2.28       0.055
5395       41.13       29.06       29.06       39.52        38.5       18.43       63.63       30.13       1.551       0.176
5402           0     0.09371     0.09371       1.533       1.571      0.7034       1.703      0.6598       0.682           0
5411       5.919       5.062       4.534        34.7        34.9       6.855       40.01       2.372       1.965           0
5424       4.735       3.038       2.399       15.55        18.8       5.303       21.98       3.051       1.488           0
5426      0.8414       1.819       1.819        6.57       8.179       3.384       9.799       3.806       1.078      0.1399
5427      0.5439      0.6229      0.6229       4.664       4.499        1.24       5.122      0.6167       1.019           0
5435           0       1.826       1.826        15.1       13.37       6.071        16.6       5.648       1.414           0
5438      0.3262       5.978       5.978       10.22       8.529       1.799       14.17       5.096        0.85           0
5446       4.141       4.426       4.426        18.1       18.82       8.804       24.15       5.864       1.413           0
5450           0       1.882       1.882       13.31       11.56       8.187       12.08       7.662       1.073      0.1801
5459           0   3.001e-06   3.001e-06   1.688e-06    0.001076    0.001074    0.001076    0.001074       0.021        0.02
5464       6.673       3.655       3.655       6.881       14.79       9.882       17.19       7.479       2.278       0.232
5484       2.676       3.308       3.308       17.76       16.47       11.72       18.59       10.17       1.541      0.2165
5509           0     0.03399     0.03399       1.227       1.038      0.1893       1.064      0.1635      0.5946           0
5512       2.931       3.854       3.854       25.31       25.02        1.18       28.76        2.79      0.9438           0
5515       1.235       2.141       2.141       33.23        32.9      0.7702       35.04       1.371       1.246           0
5518       1.383       4.884       4.884       10.46       18.91        14.3       21.96       13.45        1.46       0.221
5520           0       2.201       2.201       5.614        4.41        4.41       6.162       2.658       1.881       0.204
5523       8.297       6.961       6.961       48.12       53.13       27.69       60.09       20.73       3.229           0
5526           0      0.4222      0.4222        2.29        2.22     0.06978       2.642      0.3525      0.3766           0
5529           0       6.498       6.498       59.86       68.38       58.48       72.78       54.09        2.99       0.359
5530       2.446       3.217       3.217       7.905       8.022      0.7197          11       2.732      0.4842           0
5531           0    0.001395    0.001395      0.2315      0.2052     0.02623      0.2054     0.02603      0.2365        0.01
5537      0.1075      0.1186      0.1186       1.791       2.056      0.5538       2.175      0.4352       0.941           0
5543           0       3.373       3.373       310.7       231.8         102       232.2         102       3.251        0.55
5545     0.06897       2.884       2.884       5.979       5.548       1.012       8.454       2.456      0.8412           0
5552      0.1118      0.1431      0.1431       1.536       2.158       1.314       2.253        1.29      0.5023        0.11
5588           0       1.045       1.045       3.022        3.89       2.076       4.484       2.547      0.4932        0.11
5590           0       6.587       6.587       16.87       17.27       11.04       22.97       6.829        1.99       0.269
5604           0       4.201       4.201       13.27       12.17       1.101       15.85       3.625      0.8498           0
5612           0     0.02543     0.02543      0.4717      0.4216      0.1299      0.4453      0.1062      0.3906           0
5620       1.497       2.998       2.998       10.53       14.82       7.468       16.48       5.811       1.943      0.2505
5627       6.926       5.807       5.427       16.86        17.2       1.656       23.01       3.771       1.153           0
5634        12.4       11.53       11.53       79.93       82.14       57.26       87.92       63.04        2.24       0.292
5647       2.741        2.47      0.7651       15.27       16.45       4.046       18.81       4.149       1.526       0.096
5650           0     0.08065     0.08065       4.239       3.882      0.3571       3.894      0.3454       0.744           0
5655       1.295       2.065       2.065       4.446       12.86        9.23       13.68       8.406        1.46       0.221
5664           0      0.1095      0.1095       6.372       6.635       1.036       6.735      0.9365       1.195        0.03
5668           0       2.667       2.667       12.92       20.43        13.2       21.76       12.32       1.309      0.1985
5671       3.289       3.725       3.725       12.32       16.05        7.69       19.56       10.37       1.249      0.2025
5672           0       7.887       7.887       56.78       41.68        15.1       47.65       9.129       2.323           0
5675       14.14       13.39       5.252       38.34        38.3       7.132       50.48       3.096       1.841       0.048
5682      0.1275      0.2368      0.2368       1.941       2.066      0.7362       2.303      0.4994      0.8607           0
5685    0.002687       0.249       0.249      0.6184      0.5864     0.03241      0.8263      0.2257      0.3063           0
5686           0     0.06462     0.06462       2.355       2.457       0.424       2.522      0.3594      0.8194           0
5691         3.2       3.309       1.706       6.333       6.718       2.774       10.54       2.072       1.187        0.02
5692        0.44      0.6765      0.6524       5.206       4.821       1.301       5.498      0.6487      0.8356           0
5705       1.544        3.36        3.36       38.31       38.97       7.876       41.72       5.439       1.924       0.139
5710       6.631       8.723       8.723       272.4       287.3       38.06       300.3       37.72       3.756      0.2875
5712           0      0.6678      0.6678        16.1       15.89       3.375        16.1       3.162        1.29      0.0705
5726           0       11.92       11.92       61.68        67.4       25.89       70.58        26.4       2.164       0.269
5730       20.02       82.26       82.26       335.3         384       119.4       438.5       152.2       2.086       0.265
5735       2.692       1.346       1.346       3.003       3.196      0.3162       4.566       1.129       0.484           0
5744        9.86        4.93        4.93       5.646       15.65          10       20.58       5.071       1.918           0
5747           0       5.803       5.803       13.53       14.96       7.424       15.37       7.775        0.89      0.1701
5766       0.236      0.8164      0.8164       5.336       5.106      0.2903       5.871       0.742       0.607           0
5770           0      0.2055      0.2055       2.573       2.345      0.8384        2.55      0.6329       0.851           0
5779           0      0.1158      0.1158           0           0           0      0.1158      0.1158       1.693           0
5789       14.86       10.32       10.32       21.49       52.44       44.25       57.75       38.94        2.59       0.323
5797           0       6.733       6.733       86.91        70.3       16.61       74.81       16.43       1.756      0.1435
5799      0.5995      0.5996      0.5996       1.929       2.639       1.289       3.037       1.293      0.8709      0.1601
5801       61.45       54.78       20.82       272.5       256.1       27.92       309.2       30.89       3.691       0.181
5802      0.8278       25.91       25.91       73.58       68.71       30.82       86.64       47.11        2.01       0.271
5805      0.2117      0.8393      0.8393       11.11       9.415       2.148        9.97       1.593       1.247           0
5809       4.267       2.134       2.134       16.91       20.16       4.017        22.3       1.883       1.412           0
5814       0.928       1.027       1.027       2.103       2.087      0.1895       3.121      0.8483      0.4587           0
5816           0      0.8276      0.8276       6.589       8.464       5.719       8.909       5.274       1.377      0.1745
5822           0      0.1622      0.1622       2.584       2.567     0.01726       2.729       0.145      0.2777           0
5829     0.08834     0.09135     0.09135       12.48       8.464         4.3       8.556       4.208       1.222           0
5830           0       4.022       4.022       45.89       47.03       29.55       50.03       26.55       2.757       0.145
5835      0.1906      0.1599      0.1599       2.311       2.743      0.7374       2.903      0.5775      0.8505           0
5836        9.68       24.18       24.18         194       195.7       78.46       211.3       84.89        2.13       0.282
5837           0       1.414       1.414       21.52       22.16       3.688       23.04       2.816       1.086           0
5841      0.6179       0.309       0.309       1.528       4.386       2.858       4.797       2.651       1.017           0
5847           0       5.829       5.829       59.74       79.89       64.56       82.94        61.5        3.08       0.367
5849      0.2554       20.14       20.14       65.25       53.63       23.39       64.63       33.74        1.39       0.215
5853           0      0.3512      0.3512       2.427       2.389      0.0385        2.74      0.3127      0.2986           0
5862      0.1068      0.1781      0.1717       1.009       1.322      0.8065       1.423      0.7607      0.6879        0.15
5869           0      0.7531      0.7531       11.38       9.718       1.716       10.47      0.9626       1.362           0
5879           0        2.53        2.53       11.93       11.36      0.5771       13.89       1.953      0.6801           0
5880       1.169       1.385       1.385       9.681       12.56       6.767       14.86       6.297       1.518           0
5882      0.3806      0.5362      0.5362       1.907       1.843      0.1382       2.372      0.4713      0.5035           0
5898       1.997       3.975       3.975       5.572       6.352      0.8136       10.14       4.009        0.85           0
5907           0      0.5109      0.5109       18.06       18.35       3.071       18.59       2.836       1.301        0.05
5916       27.22       24.46       24.46        93.5       99.39        16.3       119.3       18.26       2.441           0
5917       5.848       5.321       2.939       23.66       26.65       6.458       32.49       4.592       1.671           0
5921       4.626       10.52       10.52       24.48       30.84       23.09       37.16       16.76         2.2       0.288
5922       9.372       7.059       7.059       54.48       53.08       25.26       58.28       28.19       2.342      0.1115
5925           0       1.041       1.041       15.01       16.46       9.713       16.64       9.543        1.29       0.206
5941       3.474       2.468       2.468       6.362       12.37       6.295       14.15       4.511       1.889      0.2185
5966           0      0.2965      0.2965       1.722       1.348      0.8164       1.631      0.5333      0.8172        0.07
5969    0.001815     0.06381     0.06381      0.8515      0.8047      0.4719      0.8685      0.4081      0.4835           0
5974           0       4.598       4.598       56.91       48.42       8.492       50.87       10.66        1.54       0.091
5976           0      0.6878      0.6878       5.773       5.596      0.1769       6.284       0.511      0.7452           0
5977           0       5.435       5.435       131.9       102.1       29.84         103       28.88       2.904       0.151
5982   2.499e-07    7.11e-07    7.11e-07       389.7       369.2       20.45       369.2       20.45        5.34       0.571
5997      0.2462      0.3022      0.3022       1.718       1.962      0.9301       2.265      0.6279      0.8699           0
6000      0.6102       0.732      0.4043       2.554       2.464      0.7972       3.317      0.5138      0.8518           0
6003           0      0.8873      0.8873       14.23       15.37       9.591       15.57       9.487        1.38       0.214
6005       1.733        3.33        3.33       11.56       12.02      0.9467       14.73       3.002      0.4396           0
6006           0       15.13       15.13       327.6         404       99.44       409.5       103.8        3.13       0.372
6011      0.0527     0.07428     0.07428      0.7741      0.7657      0.2987      0.8362      0.2306      0.4379           0
6012       2.014       5.102       5.102       14.32       13.67       1.126       18.75       3.998      0.8517           0
6015           0      0.8676      0.8676       2.596       2.394      0.2016       3.201      0.7264      0.4439           0
6025   1.389e-05   1.549e-05   1.599e-06   3.379e-06   3.697e-06   3.186e-07   1.909e-05    1.82e-06       0.001           0
6037      0.5051      0.5611      0.2035       3.311       3.477      0.2762       4.056      0.2391       0.743           0
6061       2.039       44.36       44.36       314.4       380.6       96.32       403.3       110.9       2.065       0.198
6065       11.75       5.873       5.873       7.526       8.674       1.668       14.65       4.622      0.8402           0
6072       1.251      0.9158      0.9158       9.762       12.88       3.913       13.69         3.2       1.819      0.1995
6073           0        2.31        2.31       8.949       8.281      0.6683       10.14        2.09      0.8541           0
6075     0.04623     0.04284     0.04284      0.1376        0.25        0.25      0.2911      0.2088      0.5032           0
6078           0       1.007       1.007        19.7        23.5       7.076       24.44       6.144       1.891      0.2045
6081           0      0.1133      0.1133       4.167       5.277       4.117       5.328       4.065        1.06        0.14
6084           0        1.31        1.31       6.521       6.325      0.1965       7.635       1.114      0.3059           0
6085        0.89       2.179       2.179       14.32       13.09       1.546       14.89       2.573       1.005           0
6090           0       16.48       16.48       40.32       37.93       4.151       53.53       13.21       0.848           0
6091           0       6.434       6.434       79.25       68.21       11.03       74.65       4.599       2.482           0
6092           0      0.9972      0.9972       6.282       10.83       5.325        11.4       5.823      0.9448      0.1703
6094       29.47       18.13       18.13       45.39        60.6       29.66       68.65       31.47        1.71       0.244
6096       9.088       18.08       18.08        81.6          71       29.82       81.47        37.4        1.92       0.263
6102           0      0.5877      0.5877       7.881       6.049       1.865       6.527       1.387        1.28           0
6107       5.756       5.607       4.001       32.01       29.38       9.775        35.1       6.665       1.734       0.046
6110           0      0.2177      0.2177        2.42        2.22      0.7675       2.518      0.7573       0.781           0
6114       1.106       1.104       1.104       5.974       5.972       1.915       7.369       1.105       1.012           0
6121           0      0.4016      0.4016      0.5504       0.287      0.2704      0.6262       0.607      0.1556         0.1
6127       0.327      0.1635      0.1635       1.352        2.01      0.6586       2.174      0.4951      0.8839           0
6141           0     0.01354     0.01354      0.6448      0.6384      0.4926      0.6384      0.4926       0.351        0.15
6147       0.478       1.053       1.053       7.641        6.25       3.718         7.1       4.237      0.5869        0.14
6151     0.09891     0.06473     0.03417      0.7116      0.6998      0.2749       0.768      0.2443      0.4721           0
6152           0       2.126       2.126          17       33.23       27.34       36.17       26.03        2.48           0
6155           0       6.539       6.539       183.2       155.4       27.77       157.7       25.49       2.757       0.145
6156      0.3594      0.5427      0.5427       3.146       2.844       1.488        3.49       1.048       0.852           0
6158      0.1107      0.3113      0.3113       2.517       2.574       1.539       3.044       1.428      0.8509           0
6166       13.77       6.887       6.887       9.083       22.52       13.44       30.07        7.21        2.26           0
6186    0.009856       1.097       1.097        3.24       3.109      0.2605       4.191      0.9494      0.4742           0
6197     0.07244      0.2215      0.2215      0.5295       1.784        1.41       1.873       1.382      0.4859        0.13
6216      0.4991      0.3512      0.1479      0.9012       1.317      0.4161       1.721      0.3204      0.8493           0
6221      0.7823      0.5921      0.5921       1.243       1.288      0.1373       1.874      0.5098       0.443           0
6233       5.357       2.872       2.872       9.054       14.88       7.109       17.75       4.237       1.522           0
6242       1.415       2.137       2.137       20.07       21.87       6.596       23.87       4.601       1.996           0
6245      0.8088      0.7027      0.7027       3.777       3.723       1.544       4.437       1.034      0.8541           0
6249       2.472       21.93       21.93       65.56       77.78       40.65       99.67       56.96         2.2       0.288
6251      0.1426        3.53        3.53       56.75       55.44       1.369       58.97       2.161       1.155           0
6256           0     0.08452     0.08452       2.467       2.181      0.2853       2.266      0.2008      0.6801           0
6262           0   0.0002714   0.0002714   1.379e-06     0.00412    0.004119     0.00412    0.004119       0.041        0.04
6265       16.85       76.85       76.85       373.6       426.5       145.6         461       136.2       2.756       0.243
6287       17.12       43.37       43.37       207.4       192.3        21.4       219.9       48.31       2.123       0.093
6289           0       10.79       10.79       38.36       48.52       35.86        68.7       34.47        2.32           0
6290           0      0.3469      0.3469       2.956       2.843      0.1129       3.166      0.3489       0.501           0
6292       15.15       14.17      0.9799       45.81       47.78       1.964       61.94      0.9844       2.191           0
6296       6.705       7.168       7.168       75.68       74.69        2.45       81.62       5.993       0.975           0
6308           0       44.15       44.15       600.2       612.2       50.79       652.6       52.44       2.897      0.0755
6311      0.3761      0.4617      0.4617       1.895       1.881     0.09888       2.339      0.3665       0.502           0
6315           0     0.04349     0.04349      0.7023      0.7145      0.3555      0.7579       0.312      0.5042           0
6319       4.119       7.883       5.259       16.62       22.32       10.22        28.4       8.359       1.949      0.2285
6324           0       3.946       3.946       54.93       34.04       20.89       35.99       18.94       2.642      0.2065
6329      0.6619       1.226       1.226        33.8       26.22       10.87       26.58       10.51        1.49       0.224
6330       2.655       8.573       8.573       60.59       59.62       21.32       62.14       18.81       1.972      0.2105
6332     0.01186     0.01454     0.01454     0.08169      0.4715      0.3899      0.4775      0.3839      0.3576        0.12
6333           0      0.5835      0.5835       3.605       4.219      0.8234       4.434      0.8777      0.4041        0.03
6350           0      0.1502      0.1502       4.401           4      0.4262        4.15       0.276      0.8502           0
6352           0       2.064       2.064       9.171       8.641      0.8885       10.43       2.073      0.6813           0
6363     0.04153       0.109       0.109       1.232       1.091      0.4511       1.206      0.3478      0.5285           0
6368           0       5.886       5.886       37.56       23.89       13.67       29.78       7.789       2.482           0
6381           0     0.09057     0.09057       1.853       1.731      0.5087       1.822      0.4181      0.7468           0
6383           0       13.83       13.83       46.12       43.41       2.716       57.24       11.12       0.913           0
6385       3.425       3.298       3.298       53.52       40.78        26.7       40.99       26.49        1.97       0.267
6386        50.2       38.64       23.13          52       57.86       10.42       99.63       15.85       1.522           0
6394       1.328       1.165      0.5852       3.463       3.788        1.21       4.952      0.6246      0.8526           0
6395           0       1.258       1.258        25.2       25.29       7.693       26.15       6.827       1.963       0.154
6398       3.263       3.596      0.9437       2.906       3.929       1.024       7.831       1.662      0.9819     0.08005
6401     0.04985     0.09923     0.09923       0.992           1      0.5049       1.115      0.4471       0.549           0
6403           0      0.3833      0.3833       21.55       20.04        1.51       20.42       1.126       1.305           0
6406           0       134.2       134.2        1142        1078       103.2        1175       193.3        5.47       0.582
6409           0       2.068       2.068       14.87       14.25      0.6231       16.32       1.445      0.9403           0
6412   3.526e-08     0.02625     0.02625     8.2e-07      0.9287      0.9287      0.9287      0.9287       0.451        0.45
6429      0.5602      0.5685      0.2229       1.922       1.934      0.4943       2.491      0.3132      0.4111           0
6438      0.2503      0.5154      0.5154       2.206       2.193        0.14       2.683      0.4637       0.504           0
6445           0       1.011       1.011       9.446       18.83       14.84       19.81       13.85       1.958      0.0495
6448      0.0913      0.1046      0.1046      0.8913      0.9107        0.47       1.023       0.373      0.6334           0
6460           0       14.43       14.43       101.9       90.88       65.34       94.92        61.3        2.96       0.356
6464       2.804       5.583       5.583       9.811       9.122       1.388       14.37       4.531      0.8484           0
6466      0.3792      0.2323      0.2323      0.9533       1.849      0.8961       2.017      0.7288      0.8618        0.06
6486           0       2.083       2.083       103.8       87.38       39.53       87.69       39.22        2.55       0.319
6489           0       30.25       30.25       216.7       230.2       64.32       240.4       72.61       2.323       0.219
6509        11.1       40.91       40.91       239.5       254.4       45.89       307.9        62.2       2.387       0.129
6517       10.96       11.23        5.35       46.74       46.42       2.594        57.9       3.211       1.689           0
6519           0      0.4142      0.4142       6.771       9.063       4.925       9.124       4.864       1.394       0.155
6522       3.831        2.89       1.442       20.51       20.57       6.954       23.46       6.741       1.249       0.065
6537           0       7.559       7.559       108.5       99.63       16.14       102.4       18.43       1.571      0.1105
6547           0      0.8298      0.8298       19.42       19.16       0.257       19.99      0.5728        0.85           0
6548           0      0.2567      0.2567       2.785       2.809       1.325       3.072       1.272      0.8612           0
6553           0       2.469       2.469       7.449       11.85       10.19       12.72       9.317        1.26       0.203
6558       6.174       11.45       11.45       258.7       243.7       31.52       255.1       20.12       3.366           0
6580      0.5304      0.4891      0.4891       4.405       4.951       2.037        5.59       1.874      0.9353     0.06975
6592      0.5719      0.5643      0.5097       3.927       3.597       1.821       3.932       1.594      0.7098        0.09
6614           0      0.8936      0.8936       7.657       8.265       5.327       8.416       5.176       1.183        0.19
6617           0      0.3126      0.3126       2.519       2.379        0.14       2.683      0.3378      0.3776           0
6620      0.3941       0.197       0.197       1.307       2.033      0.7261       2.245      0.5444      0.8411           0
6629           0      0.4908      0.4908       18.51       17.23        4.88       17.55       4.563       1.936      0.1515
6634       0.487       2.306       2.306       6.826        9.95       6.468        10.6       6.011        1.24       0.202
6638      0.2547       0.229       0.229       1.675       2.019      0.8516       2.248      0.6227      0.8499           0
6641           0       6.397       6.397       8.006       7.298       3.043       13.37       5.367      0.8524           0
6643           0       3.926       3.926       28.35       17.74       10.61       19.65       8.702        2.18       0.286
6650       1.027       1.662       1.662       16.68       18.62       5.452       20.28        3.79        1.78           0
6662      0.7087      0.8397      0.8397       10.49        10.3       1.485       11.14      0.6455       1.013           0
6665        2.02       3.882       3.882       36.84       36.31       1.124       40.19       2.758       0.936           0
6672           0       1.965       1.965       41.94       39.43       3.053       40.86       1.619       1.819      0.0475
6676           0       1.903       1.903       19.29       18.66      0.6373       20.27       1.781       1.242           0
6677      0.3607      0.1804      0.1804       1.054       1.653      0.5986       1.856      0.4409      0.8542           0
6693      0.6897      0.5547      0.1843       5.401       5.705      0.3695       6.264      0.2387       0.834           0
6694      0.2905      0.7115      0.7115       6.703       6.529       1.423       7.195        1.01       0.851           0
6695      0.5724      0.6557      0.6557       15.15       11.66       6.322       11.83       6.145        1.45           0
6700     0.06822      0.2996      0.2996       2.358       2.241      0.1302       2.525       0.324      0.5577           0
6707           0      0.6863      0.6863       16.56       14.68       4.236       15.24       3.677       1.855       0.175
6710           0       1.662       1.662       20.97       20.81       0.473       22.32       1.344      0.7837           0
6712           0      0.0468      0.0468      0.9499       1.473      0.6786       1.519      0.6318      0.8263        0.07
6714        9.68       9.517       9.517       79.99       69.51       25.92       77.01       32.29       1.138      0.1799
6724       2.305       32.79       32.79        89.3       114.2       46.71         131        60.4        2.03       0.273
6745       10.69       7.672       7.672       10.39       33.71       23.32        41.6       20.52       2.798      0.1805
6768           0        14.4        14.4       52.98       50.73       6.088       64.26       11.28        1.36           0
6770           0      0.8949      0.8949       20.63       18.89       1.737       19.79       0.842       1.345           0
6775        2.98       4.162       2.627       4.617       16.35       11.85       18.74       11.14        1.44        0.22
6778       24.61       19.91       5.365        14.3          19       6.597        37.3        8.78       1.955       0.195
6782           0      0.0029      0.0029      0.0028     0.03654     0.03654     0.03654     0.03654       0.151        0.15
6787           0       3.711       3.711       37.78       36.47       1.307       40.19       2.405        1.17           0
6789       2.166       2.263       1.016       27.16       27.13      0.3192       29.39      0.6967      0.9743           0
6790           0     0.01904     0.01904      0.4752      0.5246      0.1835      0.5382        0.17      0.3548        0.03
6801           0       1.042       1.042        13.6       13.06       3.957        14.1       2.914       1.577           0
6820       7.433       23.17       23.17       92.25       85.95       38.49       106.6       20.73       2.439           0
6827       1.123       1.426       1.426       15.73       15.29       0.805       16.58       1.434        0.97           0
6828       264.7       149.1       121.6       336.3       295.6       127.1       462.5       150.6        3.12       0.371
6845           0      0.9352      0.9352       10.05       9.833      0.2196        10.6      0.8875       0.566           0
