#      Type_AGN        SAVEDid          radio         eradio          xfRad           xeRad
#
              1           3296             29              5         0.0088         0.0014
              1           3304           19.6              3       0.004278       0.002063
              0           3306          1.892          2.704       0.002864      0.0008505
              0           3307        -0.3431          2.754       0.001716       0.001011
              0           3310          8.641          2.631       0.006651       0.001724
              0           3316         0.9198          2.642       0.001855       0.000873
              1           3326          10.02          2.653       0.001072      0.0003263
              0           3332          6.291          2.884       0.006534       0.002063
              0           3337          7.639          2.626       0.007208       0.001679
              0           3347          8.021          3.014        0.00655       0.001653
              0           3349           8.61          2.613       0.002049      0.0003305
              0           3355          2.097          2.702       0.001814       0.000967
              0           3358          3.754           2.99       0.002927        0.00252
              0           3367          3.527          2.746       0.008052        0.00141
              1           3376          15.43          2.716       0.004777       0.000931
              0           3380         0.9677          2.899       0.002214      0.0009025
              0           3393          6.602          2.739       0.005433       0.002598
              0           3401          1.482          3.024       0.004639       0.001179
              1           3403          325.7            2.7        0.01383        0.00093
              0           3413        -0.3074          2.695       0.002869       0.001821
              1           3417           4643              6       0.006999       0.002341
              0           3429          9.329          2.627       0.004372       0.000317
              0           3441          1.902          2.899       0.002195       0.001338
              0           3442          5.087          2.946       0.005732       0.002213
              0           3444          5.187          2.628        0.00432       0.001393
              0           3452        0.04725          2.741        0.00308       0.001884
              0           3455          12.91           2.69        0.01689       0.002355
              0           3460          3.504          2.643       0.004495       0.001668
              0           3463          10.79          3.026       0.005932       0.001575
              0           3484           6.07          2.631       0.007075       0.001561
              0           3487          1.274          15.17       0.002918       0.001675
              0           3492          2.013          2.686       0.002239       0.000736
              0           3500          0.563          2.567       0.001223      0.0005282
              0           3526           5.66          2.716       0.007715       0.000233
              0           3527          6.971          2.718       0.002534       0.000444
              1           3532          625.8            4.8        0.02333         0.0104
              0           3535           8.61           2.68       0.007961       0.000665
              0           3560          5.059           2.57       0.006225      0.0004415
              0           3568          1.505          2.659       0.002874       0.001582
              0           3570         0.2952          4.511       0.002671       0.001435
              0           3572           38.7            2.7        0.03429       0.005805
              0           3584          3.808           15.1       0.002347       0.001188
              0           3587          3.127          2.723       0.001719       0.001031
              0           3588        -0.3696          2.736       0.002264       0.001373
              0           3595          2.012          2.627       0.002598       0.000741
              0           3620         -0.352          2.845        0.00142      0.0009842
              0           3626          8.905          2.622       0.006305         0.0012
              0           3627          16.16           2.58        0.01168        0.00092
              0           3638         -0.499          4.648       0.004884      0.0009305
              0           3648          5.673          2.608        0.00423       0.001118
              0           3651        -0.2793          2.644       0.001641       0.001085
              0           3652           2.03          2.647       0.006815       0.001382
              0           3654          4.985          2.753       0.005523       0.003838
              0           3658          10.88          2.951        0.01516        0.00036
              0           3661          7.227          2.666       0.007584      0.0001425
              0           3668          26.72          3.082        0.04978       0.005565
              0           3676          7.421          2.663       0.003219       0.003124
              0           3677          1.799          2.648       0.001328      0.0008885
              0           3679             20            2.6        0.01572         0.0008
              0           3680          3.518          2.606       0.003109       0.002544
              0           3686          3.751          2.617       0.004104       0.001867
              0           3696         0.5017          2.775       0.001395      0.0006937
              0           3699          9.705          2.996       0.001777      0.0005775
              0           3703          2.147          2.712       0.002608       0.001899
              0           3704          1.848          2.843       0.003993      0.0005205
              0           3709          3.643           2.62        0.00279       0.001972
              0           3712          12.65          2.584       0.007519       0.000773
              0           3718          18.08          2.971        0.01583       0.005165
              0           3721         0.1768          2.579       0.001411      0.0006119
              0           3739        -0.1567          2.589        0.00194       0.000677
              0           3742          15.19          4.653        0.02064        0.00158
              0           3758           19.1            2.6        0.01209        0.00439
              0           3760         0.3321          2.605       0.001516      0.0005989
              0           3763          4.218          2.951       0.003189       0.000723
              0           3769          1.379            2.8       0.001887      0.0009166
              0           3775          8.466          2.629       0.005387       0.000825
              0           3780          7.389          2.774       0.008839      0.0002915
              0           3781          2.603          2.862       0.001777       0.001448
              0           3792          15.47           2.67       0.008828       0.001692
              0           3793          11.43          2.809       0.006462       0.002669
              0           3806        -0.2088          2.634        0.00122      0.0005591
              0           3807          2.263          2.626       0.003926       0.001794
              0           3811          8.571          2.706        0.00137      0.0006777
              0           3812        0.01666          2.693       0.002309      0.0003885
              0           3813           36.1            7.4        0.01596       0.000505
              0           3817          2.011          3.269       0.008908       0.001019
              0           3821          15.64           2.61        0.01841         0.0046
              0           3823        -0.2831          2.614       0.002298       0.001566
              0           3827          9.946          3.193        0.05458        0.04912
              0           3836           23.6            5.8       0.006605       0.001938
              0           3849          5.891          2.654       0.004588       0.001349
              0           3870          146.9            5.4         0.1235         0.0078
              0           3880          2.045          2.707       0.003392       0.001266
              0           3882          1.999          2.826       0.001425      0.0007819
              0           3883          8.038          2.964        0.01284         0.0003
              0           3887          11.81          2.636        0.01048        0.00035
              0           3888           10.1           2.62       0.007211      0.0004205
              0           3894        -0.3119          2.672       0.002102       0.001868
              0           3901          3.121          2.699        0.00271       0.001156
              0           3902          2.568          2.664       0.001168      0.0008169
              0           3913          2.245          2.619       0.003873       0.001007
              0           3914           28.5            5.5        0.03098        0.00139
              0           3917          3.051          2.882       0.001378      0.0003095
              0           3920       -0.06444          2.581       0.001294      0.0007104
              0           3928          1.955          2.806       0.002291       0.001214
              0           3935          4.123           2.69       0.004039       0.001269
              0           3940        -0.2233          2.746        0.00305       0.001258
              0           3941          2.263          3.273       0.002237       0.001215
              0           3952       -0.08787          2.596        0.00171      0.0007701
              0           3954          2.716          2.614       0.001581      0.0006423
              0           3955          3.105          3.153        0.00512        0.00155
              0           3966         0.6959          2.622       0.002703       0.002438
              0           3969          1.687          2.795       0.005352        0.00208
              0           3978          3.331          2.897       0.005101       0.001364
              0           3981          3.737          2.594       0.009679      0.0005715
              0           3991          7.069          2.809       0.006865       0.000655
              0           3996          3.706          2.629       0.004364       0.002593
              0           4004          4.746          2.565        0.01183        0.00052
              0           4012         0.0634          2.581       0.001669       0.001167
              0           4022          11.16          2.576        0.01124       0.000215
              0           4032          1.074          2.818       0.003157       0.001425
              0           4043          4.817          3.235       0.002534       0.001124
              0           4046          2.635          2.559       0.001581      0.0008117
              0           4048          9.466          2.614       0.009163       0.001697
              0           4050           14.3          2.609       0.008221       0.002299
              0           4056          1.959          2.611       0.002046       0.000976
              0           4057           3.47          2.626       0.002674      0.0008755
              0           4068          2.027          2.579       0.003487      0.0007025
              0           4077          11.59          2.965       0.002956       0.000684
              0           4079          3.772          2.579       0.004724       0.001197
              0           4083          5.813          2.661       0.005309       0.002477
              0           4108           42.9            2.8        0.03781        0.00104
              0           4110          3.602          2.581       0.001778       0.001224
              0           4111       -0.01542          2.579         0.0013        0.00108
              0           4116          3.764          2.939        0.00467       0.002861
              0           4145          12.01          2.584        0.01459       0.001555
              0           4149          6.669           2.67       0.005254       0.001375
              0           4189          4.719          2.893       0.003135       0.000854
              0           4203          4.269          3.854       0.008045       0.001395
              0           4211             25            2.7        0.02829       0.000425
              0           4214          6.007          2.573       0.007164        0.00106
              0           4215       -0.04371           2.56       0.006818      0.0003835
              0           4222           20.4            3.1        0.01459         0.0018
              0           4226          9.118          2.624       0.006183       0.000516
              0           4235          22.66          2.603        0.02206        0.00054
              0           4239          1.805          2.618       0.002492       0.001337
              0           4247          1.073           2.57       0.003417       0.001203
              0           4254          5.486          2.695       0.003457       0.001008
              0           4255          2.249          3.831        0.01535       0.000515
              0           4260          1.429          2.602       0.001802       0.000489
              0           4266          10.15          2.565       0.009294       0.002417
              0           4267          4.884           2.54        0.01699       0.001035
              0           4268           37.6            6.8        0.02059       0.000735
              0           4270          16.47          2.674       0.008235       0.003335
              0           4290         0.2278          2.622       0.001832      0.0008397
              0           4297           9.87          2.871       0.003123       0.001151
              0           4308          11.43          2.933       0.009912      0.0009985
              0           4309          4.198          2.986       0.002793       0.001831
              1           4312           60.5            2.6          0.022        0.00239
              0           4314           27.7            5.3        0.02452       0.000805
              0           4320          7.774           2.74       0.006951       0.001951
              0           4321          8.903          3.825       0.006934       0.000978
              0           4322         0.4096          3.825        0.00344       0.002219
              0           4325          1.699          2.634       0.004467       0.003298
              0           4344        -0.4168          2.894       0.002268       0.001546
              0           4362          4.082          2.582       0.002357       0.001131
              0           4363          6.076          2.593        0.00305       0.001986
              0           4367          1.984          2.676       0.002149       0.000732
              0           4371          3.405          2.892       0.003664       0.001702
              0           4379          6.814          2.562       0.004085        0.00198
              0           4389        -0.3538          2.829       0.001992       0.000885
              0           4404          8.418          2.761       0.002657      0.0004485
              0           4419          4.716          2.632        0.00462       0.002228
              0           4432          8.618          2.596       0.004378       0.001644
              0           4442          5.327          2.557       0.003013       0.002139
              1           4449           1202              3        0.01997       0.004595
              0           4451          3.521          2.948       0.002315       0.001198
              0           4456          3.452           2.67         0.0103       0.004495
              0           4469          5.229          2.645       0.003608       0.000887
              0           4474        -0.3032          2.651       0.001569      0.0008445
              0           4480        -0.2905          2.606       0.002029        0.00101
              0           4486          25.76          2.621        0.03062        0.00143
              0           4499          10.35          2.575       0.006683       0.000502
              1           4500             26            5.9        0.00811      0.0004425
              0           4503          1.645          2.836       0.002909       0.001108
              0           4504           2.83          2.853       0.002029       0.000977
              0           4520          3.388          3.204       0.002049       0.001076
              0           4528          10.84          2.561       0.006753       0.001117
              0           4531          3.404          2.777       0.003286      0.0009345
              0           4537          2.325           2.62       0.003703       0.001938
              0           4542          2.745          2.545       0.002361       0.001046
              0           4546          0.428          2.654       0.001874        0.00055
              0           4550          4.278          2.636       0.003302       0.002382
              0           4558          2.798          2.611       0.002226       0.001375
              0           4563         0.6791          2.689       0.002918       0.001257
              0           4564          8.543          2.674         0.0055       0.001678
              0           4575         0.2517          2.723       0.002178       0.000913
              0           4580           13.2          2.932        0.01415        0.00067
              0           4589          4.441          2.608       0.009259      0.0003845
              1           4592          331.5            2.6        0.01044       0.003468
              0           4598          1.338          2.601       0.003497       0.001507
              0           4601           35.2            2.8         0.0287        0.00039
              0           4603           8.86          2.629      0.0009242      0.0005488
              0           4612          4.246          2.617       0.004673       0.001152
              0           4625           40.8            6.4        0.02769       0.001775
              0           4627         0.4837          2.917       0.003451       0.001009
              0           4633              6          2.616       0.005485       0.001094
              1           4654           41.6              7       0.008585       0.001133
              0           4656           20.2            2.5         0.0232       0.003075
              0           4663           29.6            4.9        0.02457       0.000715
              0           4676        -0.2891          2.531       0.002298       0.001077
              0           4681        -0.3061          2.525      0.0009998      0.0006452
              0           4694          3.494          2.531       0.002577        0.00115
              0           4701         0.7339          3.014       0.002065       0.000936
              0           4703          6.362          2.662       0.004696       0.002133
              0           4707          2.693          2.576       0.002734      0.0006195
              0           4722          10.31          2.541       0.005677        0.00027
              0           4738          3.283          2.589       0.006756        0.00095
              0           4744          8.737          2.585       0.004286       0.003347
              0           4751        -0.1163          2.877       0.005452        0.00031
              0           4759          8.098           2.62      0.0008266      0.0003375
              0           4760        -0.3135          2.612       0.002167       0.001348
              0           4762          15.72          3.279        0.01147       0.001882
              0           4774          7.985          2.621        0.01371       0.002925
              0           4777          9.206          4.416       0.008495        0.00104
              0           4779          3.785          2.858       0.005646       0.002582
              0           4787          2.958          2.591       0.003256       0.001727
              0           4789          8.794          2.683       0.004449       0.000532
              0           4793        -0.2872          2.639       0.003344       0.001565
              0           4799           95.1            5.9        0.07802       0.001725
              0           4804          9.621          2.999       0.003864       0.000914
              0           4806          11.52          2.774       0.008389       0.002542
              0           4815        -0.2609          2.609       0.002519       0.001008
              0           4826           30.4            4.9        0.01457         0.0021
              0           4828          2.261          2.561       0.002798      0.0005885
              0           4832          19.57          3.089        0.01923       0.005385
              0           4839          3.565           2.74       0.003647       0.001421
              0           4846          4.258          2.596       0.005572       0.000224
              0           4847          1.662           2.61       0.001813         0.0008
              0           4849          1.669          2.533       0.003865       0.002642
              0           4858          3.352          2.589       0.004553       0.001766
              0           4860          3.973          2.758       0.003537       0.000606
              0           4865             21            3.2        0.01969       0.000855
              0           4868          8.296          2.646       0.004802       0.000492
              0           4874           9.57          2.658       0.005864      0.0009615
              0           4887          2.289           2.59       0.002026       0.001186
              0           4888           16.7            2.5       0.009661       0.001409
              0           4891        -0.2861          2.593      0.0003691      0.0003691
              0           4901          3.252          2.612       0.001582        0.00041
              0           4905           13.7          2.776        0.01324        0.00127
              0           4912          9.008          4.383       0.003689      0.0002495
              0           4916          4.191          2.533       0.001696       0.001097
              0           4917          7.964          2.577       0.008617      0.0005585
              0           4919          1.639          2.595        0.00408       0.000971
              0           4924          1.483          2.991        0.01039       0.002033
              0           4937          7.874          2.671        0.01351       0.000525
              0           4945          9.664          3.039       0.007099       0.001814
              0           4954          9.304          2.561        0.01355       0.000935
              0           4955          11.01          2.556        0.01836        0.00058
              0           4974          13.76          2.628         0.0154        0.00053
              0           4986          17.11           2.62         0.0127       0.003645
              0           4990           21.6            2.5        0.02317        0.00036
              0           4991        -0.2699          2.621        0.00219      0.0007745
              0           4993          2.207          2.545       0.002149       0.001277
              0           4995           26.2            5.3         0.0232       0.004325
              0           4996          8.094          2.581        0.00771       0.001724
              0           4997          7.453           2.62       0.005245        0.00311
              0           4999          8.102          2.657       0.005716      0.0009555
              0           5000           5.52          2.662       0.002131       0.000673
              0           5007           19.1            2.7        0.01846         0.0006
              0           5010           6.28          3.355       0.001229      0.0004338
              1           5012          23.17          4.363       0.008136       0.001694
              0           5016          2.225          2.604       0.004032       0.001473
              1           5023          208.1           14.6         0.1525        0.01005
              0           5026          6.826          2.506       0.007913       0.000475
              0           5028          18.27          2.603        0.04813       0.001435
              0           5029          3.524          2.527        0.00237       0.000449
              0           5033          3.511          2.706       0.002321       0.001385
              0           5034           4.38          4.408       0.001232      0.0008697
              0           5042          4.921          2.542       0.001863      0.0006595
              0           5050          3.626          2.555      1.572e-14      1.572e-14
              0           5055          17.28          2.644        0.01827       0.000455
              0           5057          1.262          2.726       0.001145      0.0007485
              0           5064          4.815          3.065       0.004151        0.00138
              0           5067          15.71            2.5       0.008658       0.002612
              0           5070        0.06261          2.551        0.00105      0.0009243
              0           5080          2.004          2.658        0.00701      0.0003205
              1           5089           44.9            2.7         0.0221        0.00102
              1           5090          164.6              5        0.03146       0.004315
              0           5095        -0.3084          2.601       0.001951       0.000859
              0           5097          16.42          3.101        0.01484        0.00188
              0           5101          2.851          2.547       0.004586       0.001175
              0           5114          4.192          2.627       0.003283       0.001049
              0           5122          6.715          2.643       0.006552       0.000924
              0           5125          2.929          2.606       0.004044      0.0003375
              0           5129        -0.2503          2.584       0.001584      0.0009183
              0           5133          12.47          2.645        0.01371       0.000905
              0           5138          6.766          2.836       0.005633       0.000405
              0           5146         0.9481          2.529       0.001227      0.0008155
              0           5147           12.4          2.662         0.0167        0.00051
              0           5148          9.925          2.606       0.008793       0.002357
              0           5155          2.269          2.636       0.002998       0.001481
              0           5156          10.38          2.519        0.01013      0.0008395
              0           5162          1.896          2.612       0.002456       0.000465
              0           5168           17.9            2.7        0.01921        0.00076
              0           5170          16.77          2.516         0.0099        0.00031
              0           5171          7.489          2.558       0.007148       0.002526
              0           5177          13.13          2.602        0.01129       0.003712
              0           5185              2          2.603       0.002417       0.000417
              0           5187           24.4            4.2        0.03142       0.001145
              0           5205          2.593          2.615       0.002175      0.0007205
              0           5206          2.556          2.535       0.001509      0.0009318
              0           5211           22.4            5.5       0.007888       0.003602
              0           5215           46.7            6.7         0.0265       0.009095
              0           5218          6.291          2.608       0.002619       0.001769
              0           5225          0.428          2.627       0.003994       0.001298
              0           5238           6.48          3.039        0.01282       0.003007
              0           5242          3.064          2.607       0.002615       0.001356
              0           5245        -0.3019          2.657       0.002461       0.000645
              0           5255         0.4161          2.588       0.003391       0.001428
              0           5256          4.401          2.544       0.006157       0.000873
              0           5258          5.082          2.493       0.007524        0.00069
              0           5265          14.45          3.017        0.01307       0.005976
              0           5270          16.55          2.566       0.008625       0.002056
              0           5273          7.192          2.752        0.00349      0.0006325
              0           5293          1.555          2.616       0.004978       0.001027
              0           5296            7.4          2.701       0.006027      0.0004985
              0           5309          3.974          2.622       0.002588       0.001604
              0           5321           30.2            5.5        0.02639        0.00037
              0           5325           56.4            5.6         0.0747        0.00144
              0           5329          3.614          2.601       0.003418       0.002705
              0           5337          16.26          3.018        0.02389       0.008995
              0           5342        -0.2768          2.542       0.005242      0.0003195
              0           5346           61.2            5.4         0.0584       0.006195
              0           5347          13.15          2.575        0.01001       0.000768
              0           5348           33.4            7.2        0.02696       0.001465
              0           5350          7.379          2.959       0.005459       0.002109
              0           5358          2.528           2.52       0.007844        0.00051
              0           5359          1.529          2.564       0.003118       0.001531
              0           5363          9.212          2.743       0.002033      0.0007945
              0           5366          5.651          2.851       0.002804       0.001602
              0           5371           2.61          2.577       0.002703       0.001593
              0           5372          2.372          2.666       0.002805      0.0007795
              0           5374          1.788          2.623       0.001943       0.000549
              0           5375          6.177          2.521       0.008523       0.000528
              0           5382         0.6033          2.774        0.00165      0.0008536
              0           5395           10.1          2.467       0.007622       0.002958
              0           5402          6.602           2.83       0.002539        0.00129
              0           5411          5.375          2.949       0.004193      0.0009405
              0           5424          6.306          2.509       0.004435       0.001238
              0           5426          7.107          2.487       0.004737       0.001362
              0           5427          3.562          2.529       0.002586        0.00074
              0           5435          2.882          3.021       0.003743       0.001794
              0           5438          13.23          2.592       0.006921       0.001968
              0           5446          4.984          2.977       0.005331       0.002702
              0           5450          4.153          3.384        0.00489       0.002396
              0           5459          0.674          2.607       0.001616       0.000134
              0           5464         -0.308           2.74       0.001096      0.0007105
              0           5484          4.307          2.639       0.003262       0.001781
              0           5509           1.17          3.031       0.002871       0.001084
              0           5512          17.32           2.51        0.01623        0.00106
              0           5515          10.09          2.751        0.01212       0.000535
              0           5518          4.198           3.03       0.004332       0.002735
              1           5520             88              3       0.000776       0.000776
              0           5523          2.488          2.742       0.001955       0.001112
              0           5526          14.43          2.598        0.01262       0.000645
              0           5529          4.354          2.846       0.002413       0.001894
              0           5530           33.9            7.1        0.02564        0.00276
              0           5531          7.274          2.655       0.003968      0.0001625
              0           5537          3.436          2.485       0.001478      0.0004485
              0           5543           11.4          2.594        0.01198       0.000835
              0           5545          10.56           2.65       0.005841       0.001292
              0           5552          3.608          3.092       0.005475       0.001553
              0           5588          9.548          2.645        0.01031        0.00109
              0           5590         0.2765          2.618       0.002027       0.001523
              0           5604          11.08          2.764       0.009869       0.001202
              0           5612          1.114          3.014       0.002187       0.000731
              0           5620          1.037          2.488        0.00186       0.001198
              0           5627           10.6          2.737       0.007965       0.001013
              0           5634          6.784          3.047       0.006603       0.003373
              0           5647         0.3248           2.61        0.00196      0.0008215
              0           5650          10.54           2.55       0.004899      0.0005485
              0           5655          1.578          3.059       0.002865        0.00159
              0           5664          8.614          2.572       0.002892      0.0002815
              0           5668            5.1          2.642       0.005577       0.002442
              0           5671          2.981          2.593        0.00571       0.001106
              0           5672          7.319          2.597       0.003609       0.001358
              0           5675          4.536          2.515       0.005288       0.000839
              0           5682          3.514           2.64       0.001841       0.000713
              0           5685          7.082          2.797       0.003282      0.0007215
              0           5686          10.16          2.883       0.002443      0.0005015
              0           5691          5.689          2.608       0.002816       0.001205
              0           5692          3.041          2.517       0.004396       0.001179
              0           5705          2.979          2.913       0.004653       0.000899
              0           5710            7.1          2.544       0.009167      0.0007555
              0           5712          9.085          2.713       0.004968      0.0006335
              0           5726          5.196          2.543       0.006011       0.001796
              1           5730             81            5.2        0.04226        0.01152
              0           5735          10.12          3.017        0.01012       0.000999
              1           5744          421.2            4.4       0.002094       0.001401
              0           5747           19.1            2.7       0.009529       0.001971
              0           5766           17.2            2.6       0.009713      0.0003775
              0           5770          1.282          2.659       0.002148      0.0008345
              0           5779       -0.08414          3.022      3.509e-14      3.509e-14
              0           5789         0.9237          2.756       0.002715       0.002151
              0           5797          12.15           2.62        0.01231       0.001975
              0           5799          3.867           2.63       0.002398       0.001048
              0           5801         0.2576          2.614       0.007168      0.0005825
              0           5802          8.945          2.647       0.007304       0.001674
              0           5805          6.719          2.514       0.003472       0.000869
              0           5809          2.308           2.91       0.005383       0.001056
              0           5814          7.317          2.625       0.007799        0.00091
              0           5816          2.763          2.934       0.002269        0.00122
              0           5822          17.03          2.985         0.0265        0.00075
              0           5829          9.081           2.51       0.003442       0.001875
              0           5830         0.1225          2.699       0.002584       0.001644
              0           5835       -0.08834          2.651       0.002509       0.000759
              0           5836          13.15          2.796        0.01392        0.00284
              0           5837          10.98          2.753        0.01121       0.002101
              0           5841          3.975          2.493       0.002776       0.001908
              0           5847         0.1248           2.74       0.002601       0.001852
              0           5849          12.75          3.069        0.01282       0.003265
              0           5853          10.52          2.514        0.02155       0.000915
              0           5862       -0.08368          2.973       0.001847       0.000619
              0           5869          5.994           2.48       0.002955       0.000537
              1           5879           49.1            5.4         0.0151         0.0015
              0           5880         0.9373          2.539       0.003055       0.001747
              0           5882          10.26          2.476       0.005314      0.0004465
              0           5898           9.74          2.488        0.00596      0.0007955
              0           5907          9.317          2.848       0.005825       0.000513
              0           5916          8.232          2.999       0.001748       0.000387
              0           5917          4.346          2.576       0.005067       0.001396
              0           5921          3.409          2.653       0.002301        0.00174
              0           5922          5.154          2.604       0.004928       0.002254
              0           5925          6.736          2.654       0.004609       0.001718
              0           5941          1.406           2.62       0.001735       0.001049
              0           5966          1.702           2.66        0.00155       0.001107
              0           5969          6.924          3.107        0.00297       0.001883
              0           5974          10.45          2.574       0.008281        0.00218
              0           5976        -0.2882          2.488       0.003626       0.000969
              0           5977           8.02          2.622       0.006617       0.003305
              0           5982        -0.2208          2.783       0.005916       0.000239
              0           5997         0.4371          2.676       0.001713      0.0008597
              0           6000          2.339          2.553        0.00224       0.000791
              0           6003          7.049          2.686       0.004044       0.001676
              1           6005           80.6            5.6        0.04805        0.00306
              0           6006          14.28          2.804        0.01398       0.002825
              0           6011          4.498          2.532       0.003154       0.001223
              0           6012          10.32          2.589        0.01115       0.001688
              0           6015          8.151          2.663       0.009418      0.0008315
              0           6025         0.9293          2.677       0.003034      0.0002825
              0           6037          7.848          2.493       0.004771       0.000379
              1           6061           80.3            4.7        0.03243       0.009605
              0           6065          7.911          2.554       0.007525       0.002035
              0           6072        -0.2109           2.61       0.002095       0.001044
              0           6073          5.912          2.509       0.006751        0.00074
              1           6075          429.6           16.9      0.0008645      0.0008645
              0           6078        -0.2949          2.462        0.00341       0.001368
              0           6081          9.241          2.652       0.002462       0.001624
              0           6084           49.6            6.8        0.04849         0.0089
              0           6085          14.93          2.956       0.007506       0.000816
              0           6090           52.7            6.2        0.03281       0.005605
              0           6091          7.588          2.497       0.005123      0.0008285
              0           6092          1.957          2.426       0.007319        0.00137
              0           6094          2.456          2.514        0.00986         0.0035
              0           6096          11.72          2.572       0.008939       0.002772
              0           6102          2.957          2.707       0.002106       0.000698
              0           6107          3.822          2.648       0.005078       0.002037
              0           6110         0.3068          2.491       0.002618       0.001021
              0           6114           1.29          2.479       0.003335       0.001217
              0           6121           4.13          2.827       0.007304       0.001533
              0           6127          2.039          2.656       0.001682      0.0006055
              0           6141         -0.316          2.629        0.00308      0.0003105
              0           6147          6.792          3.031        0.01019       0.001333
              0           6151        -0.1574          2.584        0.00269       0.001226
              0           6152          2.037          2.544       0.002565       0.002209
              0           6155          6.627          2.478       0.008831      0.0005245
              0           6156          2.603          2.485       0.002601       0.001422
              0           6158          1.033          2.657       0.002446        0.00166
              0           6166        -0.2693           2.63       0.002021       0.001308
              0           6186             19              3        0.01066      0.0008485
              0           6197         0.4304          3.128       0.004462       0.001955
              0           6216       -0.03267          2.409       0.001212      0.0004229
              0           6221          6.021          2.833       0.005236       0.000633
              0           6233          2.876          2.537       0.003326        0.00158
              0           6242        -0.3675          3.032       0.002624       0.000916
              0           6245          6.538          2.642       0.003374       0.001491
              0           6249          6.216          2.827       0.006123       0.002559
              0           6251          12.73           2.87        0.02098        0.00178
              0           6256          2.074          3.045        0.00322       0.000487
              0           6262          1.197          2.585       0.001081      0.0005526
              0           6265           27.5            6.3        0.02514         0.0084
              1           6287           89.8            2.8        0.01997         0.0053
              0           6289         0.8903          2.638       0.004655        0.00376
              0           6290          6.651          2.903       0.008424       0.000256
