#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0520863                   0.0353844
         2                   0.0420807                   0.0352388
         3                   0.0367156                   0.0302693
         4                   0.0418463                   0.0329783
         5                   0.0499954                   0.0327269
         6                   0.0392911                   0.0343664
         7                   0.0390453                   0.0323224
         8                   0.0455584                   0.0351975
         9                   0.0446625                   0.0342884
        10                   0.0418919                    0.032673
        11                   0.0518427                   0.0351989
        12                   0.0527661                   0.0349159
        13                   0.0442657                    0.033346
        14                   0.0504679                   0.0326678
        15                   0.0425918                   0.0327178
        16                   0.0420438                   0.0349823
        17                    0.043187                    0.034963
        18                   0.0398151                   0.0340827
        19                   0.0352711                   0.0281574
        20                    0.041264                   0.0356029
        21                   0.0404497                   0.0319675
        22                   0.0332862                   0.0299557
        23                   0.0441898                   0.0315406
        24                   0.0398552                   0.0346252
        25                   0.0498985                   0.0368628
        26                   0.0408737                   0.0327704
        27                     0.04677                   0.0301593
        28                   0.0492673                   0.0340737
        29                   0.0462199                   0.0321062
        30                   0.0441116                   0.0364801
        31                   0.0409936                   0.0328491
        32                   0.0422239                   0.0339629
        33                   0.0390724                   0.0331327
        34                   0.0476365                   0.0364848
        35                   0.0483966                   0.0355117
        36                   0.0406321                   0.0334149
        37                   0.0419711                   0.0315605
        38                   0.0466877                   0.0317521
        39                   0.0440485                   0.0339215
        40                   0.0445995                    0.032327
        41                   0.0450643                   0.0389038
        42                    0.046502                   0.0363638
        43                   0.0450261                   0.0332966
        44                   0.0413361                   0.0329221
        45                   0.0462206                   0.0367785
        46                   0.0439451                   0.0341953
        47                    0.042211                   0.0327666
        48                   0.0426375                   0.0296389
        49                   0.0417909                   0.0331328
        50                   0.0470093                   0.0332942
        51                   0.0449808                   0.0342312
        52                   0.0396773                   0.0325053
        53                   0.0461202                   0.0380572
        54                   0.0385718                   0.0318892
        55                   0.0399398                   0.0314199
        56                   0.0421453                   0.0335203
        57                   0.0417928                   0.0332808
        58                   0.0435701                   0.0340922
        59                    0.048083                    0.035273
        60                   0.0459014                    0.037737
        61                   0.0471379                   0.0334038
        62                   0.0437587                   0.0349386
        63                   0.0422047                   0.0322406
        64                   0.0458123                   0.0339025
        65                    0.042942                   0.0344652
        66                   0.0401925                   0.0334575
        67                   0.0446707                   0.0343398
        68                   0.0448986                   0.0342538
        69                   0.0408579                    0.031581
        70                    0.045753                    0.035201
        71                   0.0506498                   0.0373846
        72                   0.0480272                   0.0356284
        73                   0.0425506                   0.0331602
        74                     0.04706                    0.033345
        75                   0.0443898                   0.0331721
        76                   0.0442075                     0.03374
        77                   0.0456541                   0.0316567
        78                   0.0494649                   0.0330949
