#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
      0.4226         0.4      0.5626      0.4813      0.1626    2.06e+04
       0.518         0.4       0.518       0.459       0.118   1.391e+04
      0.4784         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
       0.484         0.4         0.6         0.5         0.2   2.681e+04
       0.443         0.4       0.463      0.4315       0.063        6752
      0.4381         0.4      0.5381      0.4691      0.1381   1.683e+04
      0.4439         0.4      0.5639       0.482      0.1639    2.08e+04
      0.5565         0.4         0.6         0.5         0.2   2.681e+04
      0.4574         0.4         0.6         0.5         0.2   2.681e+04
      0.4439         0.4      0.5639       0.482      0.1639    2.08e+04
       0.561         0.4         0.6         0.5         0.2   2.681e+04
      0.4362         0.4         0.6         0.5         0.2   2.681e+04
      0.5706         0.4         0.6         0.5         0.2   2.681e+04
      0.4473         0.4      0.5673      0.4837      0.1673   2.135e+04
      0.4381         0.4      0.5381      0.4691      0.1381   1.683e+04
       0.501         0.4         0.6         0.5         0.2   2.681e+04
       0.511         0.4       0.551      0.4755       0.151   1.878e+04
       0.596         0.4         0.6         0.5         0.2   2.681e+04
      0.5035         0.4      0.5235      0.4617      0.1235    1.47e+04
      0.4579         0.4      0.5979       0.499      0.1979   2.645e+04
       0.485         0.4       0.585      0.4925       0.185   2.425e+04
      0.4109         0.4      0.5909      0.4955      0.1909   2.525e+04
      0.4099         0.4         0.6         0.5         0.2   2.681e+04
      0.5238         0.4         0.6         0.5         0.2   2.681e+04
      0.5553         0.4      0.5953      0.4976      0.1953     2.6e+04
      0.5553         0.4      0.5953      0.4976      0.1953     2.6e+04
       0.585         0.4         0.6         0.5         0.2   2.681e+04
      0.5238         0.4         0.6         0.5         0.2   2.681e+04
      0.4745         0.4      0.5945      0.4972      0.1945   2.586e+04
       0.484         0.4         0.6         0.5         0.2   2.681e+04
      0.5553         0.4      0.5953      0.4976      0.1953     2.6e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
      0.5706         0.4         0.6         0.5         0.2   2.681e+04
      0.4759         0.4      0.5359       0.468      0.1359    1.65e+04
       0.561         0.4         0.6         0.5         0.2   2.681e+04
      0.4579         0.4      0.5979       0.499      0.1979   2.645e+04
      0.4742         0.4         0.6         0.5         0.2   2.681e+04
      0.5575         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4      0.4299       0.415      0.0299        3014
      0.4225         0.4         0.6         0.5         0.2   2.681e+04
      0.4725         0.4      0.5725      0.4863      0.1725   2.219e+04
       0.519         0.4       0.519      0.4595       0.119   1.405e+04
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
      0.5072         0.4      0.5072      0.4536      0.1072   1.241e+04
      0.4379         0.4         0.6         0.5         0.2   2.681e+04
       0.596         0.4         0.6         0.5         0.2   2.681e+04
       0.595         0.4         0.6         0.5         0.2   2.681e+04
      0.4733         0.4         0.6         0.5         0.2   2.681e+04
      0.5124         0.4         0.6         0.5         0.2   2.681e+04
      0.4102         0.4      0.4102      0.4051      0.0102       990.5
      0.4757         0.4         0.6         0.5         0.2   2.681e+04
      0.4579         0.4      0.5979       0.499      0.1979   2.645e+04
      0.4574         0.4         0.6         0.5         0.2   2.681e+04
       0.561         0.4         0.6         0.5         0.2   2.681e+04
       0.483         0.4         0.6         0.5         0.2   2.681e+04
      0.5763         0.4         0.6         0.5         0.2   2.681e+04
      0.4111         0.4         0.6         0.5         0.2   2.681e+04
       0.513         0.4       0.593      0.4965       0.193   2.561e+04
      0.4545         0.4         0.6         0.5         0.2   2.681e+04
      0.5706         0.4         0.6         0.5         0.2   2.681e+04
       0.509         0.4         0.6         0.5         0.2   2.681e+04
      0.4742         0.4         0.6         0.5         0.2   2.681e+04
        0.42         0.4        0.44        0.42        0.04        4109
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
      0.4579         0.4      0.5979       0.499      0.1979   2.645e+04
      0.5594         0.4         0.6         0.5         0.2   2.681e+04
       0.509         0.4         0.6         0.5         0.2   2.681e+04
      0.5111         0.4      0.5311      0.4656      0.1311    1.58e+04
       0.504         0.4       0.524       0.462       0.124   1.477e+04
      0.4109         0.4      0.5909      0.4955      0.1909   2.525e+04
       0.502         0.4       0.542       0.471       0.142   1.741e+04
      0.5131         0.4      0.5931      0.4965      0.1931   2.562e+04
      0.4084         0.4      0.4484      0.4242      0.0484        5051
      0.4774         0.4      0.5774      0.4887      0.1774   2.299e+04
       0.501         0.4         0.6         0.5         0.2   2.681e+04
       0.483         0.4         0.6         0.5         0.2   2.681e+04
      0.5035         0.4      0.5235      0.4617      0.1235    1.47e+04
