#            id              z           maxz            snr         maxzsnr
#
          15528         0.8448         1.0448          7.067        4.01896
          15552         0.9628            -99          2.017            -99
          15563          2.276            -99              0            -99
          15571          1.119          2.079          4.241        4.13819
          15575          0.509          0.749          11.74        4.21031
          15578           1.72            -99          2.633            -99
          15587          1.027          1.627          18.25        4.13122
          15588          2.505            -99          2.641            -99
          15598         0.6506            -99          2.676            -99
          15599         0.3371         0.5571          24.81        4.24405
          15600           2.45           7.45          6.075        4.48327
          15617         0.7243            -99              0            -99
          15625          0.748          1.048          10.95        4.21288
          15629           2.24            -99            1.5            -99
          15630         0.4111         0.8511          47.71        4.05026
          15634          0.859          0.879          4.772        4.20945
          15635           2.14            -99          3.936            -99
          15637           1.58           1.72          5.101        4.02178
          15639          1.036            -99            2.1            -99
          15640         0.9364            -99          3.227            -99
          15645          1.016          2.116          43.88        4.04237
          15647         0.6346         0.8146          8.744        4.24592
          15654          0.411          0.851          41.73        4.03533
          15658          0.569          0.709          7.836        4.31913
          15677          3.351            -99          3.444            -99
          15678         0.5223         0.6223          6.348        4.17495
          15681          2.215          5.875          14.83        4.00388
          15685         0.2303            -99          1.333            -99
          15687          1.141            -99           2.72            -99
          15700          0.838            -99           1.07            -99
          15703         0.9362         1.6362          31.59        4.05124
          15707          0.748          0.828          5.514        4.03529
          15715         0.6371            -99            3.9            -99
          15718           2.35            -99          2.175            -99
          15729          2.801          3.201              6         4.0152
          15737         0.8414            -99          3.572            -99
          15743           2.21            -99          2.362            -99
          15745          2.451            -99          3.502            -99
          15746         0.9809            -99              0            -99
          15747           0.75           1.07          9.593        4.09105
          15757          0.411            -99          0.189            -99
          15761           2.09            -99          2.049            -99
          15762         0.7504            -99          3.686            -99
          15765          5.092            -99           1.26            -99
          15780            1.6            -99              0            -99
          15786          0.535            -99          1.577            -99
          15793         0.4335            -99           2.19            -99
          15801           2.47            -99          2.955            -99
          15806           2.34            -99          2.785            -99
          15808          0.136          0.276          60.49        4.29748
          15820          2.302          7.302           42.6         5.3515
          15826          1.823          3.623          27.78        4.00874
          15827          0.472          0.872          23.35        4.08325
          15828           2.22           2.42          4.837         4.0414
          15832          0.753          0.813          4.605        4.01681
          15834         0.8536         0.8936          4.793        4.19111
          15845         0.4177            -99          0.911            -99
          15847          1.605          2.285          11.85        4.06142
          15853         0.8253            -99           3.17            -99
          15858          3.015            -99          2.013            -99
          15862         0.4564         0.6164          9.762        4.19673
          15863          1.149          1.529          9.538        4.07156
          15874         0.7779            -99          1.889            -99
          15879          2.647          2.647          5.873              0
          15888         0.9351         1.1951          8.085        4.00845
          15893          1.792            -99          0.068            -99
          15897         0.7474            -99            2.6            -99
          15902          0.637          5.637             62        5.10336
          15907          0.513          0.673          8.532        4.13665
          15909          0.905          1.085          6.579        4.08078
          15914         0.8403         0.9203          5.077        4.07886
          15916           0.84            -99          1.253            -99
          15917          1.014          1.014          4.071              0
          15920         0.9271            -99          1.482            -99
          15921           1.52            -99              0            -99
          15927          2.861          7.641           21.6        4.00078
          15928         0.4536            -99          2.215            -99
          15930          2.335          3.355          10.32        4.00808
          15952          1.811            -99          3.099            -99
          15962          1.136          1.516          8.964        4.02152
          15970         0.4099         0.5099          7.751        4.14423
          15971         0.5183         0.8783          23.74        4.05203
          15978          1.153            -99          1.048            -99
          15984          2.365          4.825          7.778        4.01244
          15997          2.079          2.299          5.446        4.01226
          15999          1.301            -99           0.95            -99
          16004           2.42            -99          1.662            -99
          16008           2.24           2.26          4.237        4.04079
          16018          1.263          1.683          9.034        4.08693
          16031         0.7477            -99              0            -99
          16032          1.713            -99          0.733            -99
          16037          1.088          1.288          6.564        4.13013
          16051          1.702            -99          2.729            -99
          16057          2.016          2.016          4.003              0
          16061          2.086            -99          2.028            -99
          16077          1.214          1.414          6.036        4.03822
          16080           2.17            -99           2.28            -99
          16092         0.1502            -99          0.159            -99
          16095          0.845            -99          3.942            -99
          16102          0.254          0.454          22.47        4.34916
          16103          1.936          1.976          4.795        4.09521
          16104          1.783            -99          0.575            -99
          16111          1.755            -99          1.493            -99
          16112          1.865            -99          1.048            -99
          16115          0.474          0.574          6.677        4.25747
          16121          3.834          8.834          9.954        4.52608
          16132           1.55            -99          0.487            -99
          16147          3.084            -99          1.217            -99
          16166          1.703            -99          2.721            -99
          16170         0.7499            -99          2.977            -99
          16175          0.819          1.279          14.11        4.11515
          16178          1.009            -99          3.607            -99
          16189          3.184            -99          0.913            -99
          16196          1.146            -99          1.862            -99
          16197         0.6385         0.8585          8.811        4.11938
          16200          1.261          1.741          10.29        4.04888
          16201          1.394            -99           3.08            -99
          16202          0.874          1.214          10.91        4.06915
          16212          2.733          2.793          5.216        4.03684
          16213          1.596            -99           1.37            -99
          16215          0.997            -99          3.372            -99
          16216           2.15            -99          1.299            -99
          16221         0.8421            -99          3.528            -99
          16224         0.8206         0.8206          4.926        4.08338
          16225           1.21            -99          1.689            -99
          16234           1.68            -99          0.158            -99
          16236          1.172          1.692          10.49        4.09562
          16248          2.084          3.684          13.44         4.0247
          16251         0.5284         1.1084          44.36         4.1015
          16264         0.7473         0.8473          5.606        4.05829
          16268          1.561          2.301           12.9        4.07274
          16282         0.8407         1.0007          7.117        4.07112
          16284         0.5177         0.8577          16.13        4.03888
          16285          1.811            -99          2.786            -99
          16286          1.531          2.371          12.97        4.01741
          16289         0.7898         0.8698          5.617        4.06736
          16297          2.869          4.009          8.537        4.03776
          16299         0.9487            -99          1.365            -99
          16307          0.412          0.572           9.52        4.01859
          16318          1.214            -99          2.897            -99
          16321          3.679          3.679           4.16              0
          16332          3.501          8.501           16.3        5.57845
          16349         0.1975            -99              0            -99
          16375           2.06            -99          3.065            -99
          16381          1.028          1.328          8.178        4.05476
          16384          0.518          0.558          5.216        4.27155
          16398          1.127            -99          1.887            -99
          16399          0.423            -99          1.329            -99
          16433         0.9542         1.2542          6.964        4.11928
          16435          0.972            -99           3.78            -99
          16440         0.3704            -99          1.563            -99
          16449          1.174          1.174          4.278        4.16911
          16456          0.514          0.814          13.06        4.04252
          16466           2.54           7.54          8.934         7.6064
          16468          1.891            -99          0.517            -99
          16484         0.9809            -99          1.641            -99
          16488          1.128            -99          2.732            -99
          16493          1.296            -99          3.512            -99
          16495           1.29           1.87             11        4.09993
          16501          0.956          1.176          7.128        4.16361
          16502          1.604            -99          3.921            -99
          16512          1.873            -99          2.492            -99
          16514         0.9543         0.9543          4.457              0
          16516         0.3921            -99              0            -99
          16543         0.4192         0.9592          98.22        4.01012
          16550          1.019            -99          0.279            -99
          16559           1.29            -99          2.072            -99
          16567          2.008          2.228          5.227        4.07942
          16576          1.261          1.581          7.081        4.04492
          16594           1.54           1.82          6.177        4.01245
          16601         0.8709            -99          1.555            -99
          16606          0.091            -99          0.809            -99
          16609           3.46            -99          1.809            -99
          16616          3.513            -99          2.111            -99
          16624         0.9538         0.9538          4.118              0
          16625          1.772            -99          1.703            -99
          16650          1.152            -99          3.958            -99
          16656         0.4097         0.4497          5.766         4.4549
          16667          1.849            -99          1.703            -99
          16671            2.1            -99          1.041            -99
          16677          0.843            -99           3.66            -99
          16678          1.027            -99          0.182            -99
          16679          0.801          0.801          4.142              0
          16681           2.58           7.06          22.79        4.00944
          16703         0.8457         1.3457          13.94        4.13122
          16711          1.073          1.233           5.18        4.11212
          16716         0.3229         0.4829             13        4.12975
          16723          0.701          0.801          5.014        4.14788
          16724         0.6372         1.0372           15.6        4.08184
          16730          0.906            -99          3.775            -99
          16735         0.7789         0.9789          7.952        4.11668
          16757         0.9552            -99          0.059            -99
          16759         0.9538            -99          0.388            -99
          16762          1.152            -99          1.201            -99
          16764           2.78            -99          0.604            -99
          16771           1.03            -99          0.624            -99
          16774          1.673          1.993          6.344        4.11297
          16775           2.33           7.33          9.097        26.2266
          16779           2.15            -99              0            -99
          16784         0.9809            -99          2.112            -99
          16786          1.139          1.219          4.135        4.05917
          16791          3.262          3.262          4.613              0
          16799          3.111            -99          2.109            -99
          16801         0.7929         1.0529          8.676        4.09648
          16802          1.875          3.315          14.86        4.05141
          16804          2.898            -99              0            -99
          16810          3.138          7.698          12.08        4.00524
          16825           2.22            -99              0            -99
          16826           1.61            -99          0.894            -99
          16828          2.299            -99           1.83            -99
          16844           0.56            -99          0.984            -99
          16846          3.631          4.291          5.272        4.00628
          16848          1.017          1.237          7.092        4.10178
          16849           1.05            -99          2.357            -99
          16850           4.26            -99          3.759            -99
          16853              3            -99          0.989            -99
          16856         0.7895         1.2495          13.48        4.01586
          16860           2.07            -99          0.906            -99
          16862         0.3758            -99          1.833            -99
          16865          0.475          0.855          46.37        4.15627
          16886          1.751            -99          1.751            -99
          16893          1.119            -99          3.077            -99
          16898              1            -99           0.76            -99
          16907           1.08           1.56          10.51        4.07388
          16908         0.7203            -99          1.879            -99
          16925          1.188            -99          2.846            -99
          16931           2.33            -99          1.086            -99
          16932          1.371            -99          0.176            -99
          16953           2.18           3.06          10.74        4.02728
          16960          2.835            -99          1.374            -99
          16967           2.02           4.98          23.61        4.01009
          16971          1.016            -99              0            -99
          16980          0.841          1.361          20.76        4.14005
          16981          0.701            -99          2.578            -99
          16982          1.152            -99          0.917            -99
          16984         0.5132         0.9532          47.84        4.11321
          16986          1.708            -99          1.506            -99
          16987           0.89            -99          2.728            -99
          16996           1.87           2.49          8.597        4.02242
          17002           2.41           3.65          10.48        4.02711
          17003           1.83            -99          1.627            -99
          17011           2.01            -99          0.379            -99
          17016          1.807            -99          1.319            -99
          17017         0.5314         0.6514          6.952        4.18447
          17018          2.181            -99          0.499            -99
          17021          1.973          2.233          6.241        4.03839
          17026          0.512            -99          1.321            -99
          17032         0.7425            -99          3.284            -99
          17034          1.883            -99          2.207            -99
          17050         0.4335         0.9335          84.56        4.02817
          17051         0.7913         1.2913          15.28        4.02038
          17054          2.889            -99          0.189            -99
          17055          2.252            -99          2.859            -99
          17056          0.955          1.375          10.93        4.06118
          17061          1.292            -99          2.311            -99
          17066           2.36            -99          2.301            -99
          17070         0.9144         1.2544          10.14        4.01009
          17080         0.9433            -99          1.064            -99
          17081          1.017            -99          0.524            -99
          17086         0.7038         1.1038          12.58        4.04838
          17087           1.59            -99          3.414            -99
          17095           1.46           1.98          8.588        4.06375
          17098         0.5609         0.9409          20.39        4.09556
          17102         0.8162            -99          1.779            -99
          17104           1.51            -99              0            -99
          17107           2.28            -99          2.874            -99
          17108          1.014          1.194          6.214        4.05423
          17109          2.042            -99              2            -99
          17110         0.8405         0.9805          6.388        4.00819
          17115         0.7798            -99          0.701            -99
          17120          2.561          3.501          9.624        4.04839
          17129          1.005          1.145          4.637        4.07511
          17138         0.4846            -99          3.409            -99
          17139         0.0872         0.1672          36.35         4.5162
          17141          0.903          5.903          69.43        5.98487
          17157         0.7659         1.0059          8.052        4.08314
          17159          0.925            -99          1.706            -99
          17162           1.81            -99            1.8            -99
          17169         0.9044         1.3244          11.11        4.03108
          17177         0.5314            -99          0.703            -99
          17186          0.907          1.047          5.872        4.06229
          17187          1.064            -99          2.313            -99
          17190         0.9537         1.5737          24.88        4.01823
          17199          2.429          4.609          7.291        4.00509
          17201           1.02            -99           2.98            -99
          17207          1.577          2.437          12.21        4.07634
          17209          1.014            -99          1.207            -99
          17211          1.465          2.345          17.67        4.08754
          17213          0.934          1.974          56.35        4.05341
          17219          0.519          0.619          6.055        4.03741
          17220         0.7152         1.1952          13.43        4.11395
          17232         0.7516            -99          3.363            -99
          17234           0.97            -99          1.905            -99
          17236           2.19           2.75          5.801        4.04397
          17244         0.9712         2.1712          55.57        4.01618
          17247         0.9628            -99          3.642            -99
          17254          1.983          6.983           10.3        4.27425
          17266          1.176            -99          1.136            -99
          17267          1.255            -99          3.302            -99
          17270         0.6362         0.8162          8.189        4.02282
          17271         0.9713            -99          2.213            -99
          17272          1.205            -99          2.029            -99
          17274           1.72           1.72          5.484              0
          17277         0.5553         0.6553          6.532        4.31878
          17278           1.81            -99          2.004            -99
          17289          1.156            -99          1.921            -99
          17295          3.299            -99          3.975            -99
          17301          1.055          1.355          7.659        4.08897
          17302           1.23            -99          0.021            -99
          17304         0.8453            -99          3.245            -99
          17306          1.998          2.338          6.195        4.00182
          17310         0.5609            -99           3.62            -99
          17314          0.778            -99          3.196            -99
          17318          1.743          1.743           4.54              0
          17320         0.5603         0.9003          16.13        4.19169
          17322          1.024            -99          3.882            -99
          17323          1.505          1.505          4.061              0
          17339         0.4751         0.7951           17.9        4.16777
          17340          0.735          0.735          4.738              0
          17353         0.1647         0.2247          8.019        4.22124
          17354         0.4541            -99          1.481            -99
          17362         0.7525            -99          3.781            -99
          17365          1.957            -99          0.941            -99
          17369          1.913            -99              0            -99
          17370         0.2121            -99              0            -99
          17371         0.8253         0.8853          4.998        4.19598
          17378          0.846            -99          3.788            -99
          17380         0.6422         0.8022           7.42        4.20283
          17381            3.1           4.46          11.61        4.04143
          17386           1.91           2.51          8.111        4.01099
          17389         0.9361            -99          3.317            -99
          17393          3.296            -99          1.926            -99
          17395         0.4464         0.4464          4.751              0
          17396           1.99            -99          1.662            -99
          17409          1.029            -99              3            -99
          17415          0.513            -99          1.384            -99
          17418         0.8453         1.0453          5.467        4.19109
          17422          1.249          1.489           6.27        4.12216
          17434         0.5124         0.6524          7.363        4.23163
          17446          2.205          3.105          8.124         4.0162
          17459         0.7243         0.7243          4.635        4.14086
          17474          0.748            -99          1.185            -99
          17478           1.48            -99          1.388            -99
          17491          1.351          2.291          18.29        4.09117
          17500          2.169          2.549          5.738        4.01189
          17501         0.6124            -99          3.897            -99
          17512         0.4842            -99          0.832            -99
          17519          1.165          1.405          6.843          4.087
          17538          3.775          3.855          4.114        4.02887
          17540         0.7762            -99              0            -99
          17544          1.082          1.082          4.123        4.05888
          17554          2.012            -99          0.924            -99
          17562          4.101            -99          2.132            -99
          17566          1.981          2.661          9.664        4.08253
          17577          0.792          1.792          111.1        4.02027
          17583          1.717            -99          3.063            -99
          17584         0.9372            -99           3.33            -99
          17589         0.3112         0.3112          4.888              0
          17591           2.12           2.56          6.658        4.01326
          17598         0.8458            -99          1.449            -99
          17608           0.61           0.79          8.464        4.13927
          17613         0.5084            -99          3.502            -99
          17624          3.683          8.683           12.8        6.27846
          17627          0.925          1.005          5.095        4.16509
          17631         0.8433         1.5033          26.91        4.01068
          17640          1.276          1.276          4.431              0
          17645         0.4094         0.4294          4.013        4.30047
          17654           1.06           1.62          12.21        4.08575
          17660           1.53           2.05          8.802        4.04124
          17661          0.596          0.716          6.834         4.1397
          17665           1.45           2.11          9.601        4.03174
          17668         0.7389            -99          3.695            -99
          17674          3.351            -99          3.665            -99
          17675          0.845            -99            2.9            -99
          17676          0.559          0.939          21.47        4.14416
          17681           1.72            -99          3.782            -99
          17689          2.182            -99           2.29            -99
          17691           1.65            -99          2.019            -99
          17699          1.993          2.993          5.659        4.00674
          17715           2.11            -99          1.296            -99
          17750          1.461            -99              0            -99
          17757          1.028          1.588          12.62        4.02235
          17758          1.256          6.256          35.19        4.99551
          17759          2.365            -99          3.342            -99
          17763         0.9712            -99          0.995            -99
          17770          1.434          3.814          61.56        4.00883
          17784         0.5178         0.6778          8.601        4.22936
          17788          1.002          1.602          15.05        4.00152
          17790           3.39            -99          3.893            -99
          17793         0.8253         1.2853          13.37        4.12981
          17804          1.873            -99          2.884            -99
          17808          1.981            -99          2.465            -99
          17836          1.829            -99          0.384            -99
          17841           1.23           1.43          6.196        4.12944
          17850          1.703            -99          1.665            -99
          17853           1.54           1.82          6.466        4.04209
          17860          1.561            -99          2.237            -99
          17862           1.38           1.48          4.988        4.13275
          17868          1.201            -99          1.809            -99
          17872           1.22            -99              0            -99
          17873          1.875            -99          1.365            -99
          17874           4.08           4.24          4.039        4.02188
          17881          1.297          1.297          4.734        4.05799
          17911         0.2017         0.4017          51.35        4.19549
          17923            2.1            -99          0.827            -99
          17929           2.09            -99           0.54            -99
          17938          1.299          1.359          4.841         4.0866
          17950           1.42            -99           0.01            -99
          17951           1.88            -99          0.981            -99
          17959          1.015            -99          0.448            -99
          17966          0.973            -99          3.848            -99
          17990          1.603          1.963          6.254        4.05972
          18002           1.33           1.59          6.476        4.14501
          18003          1.968          2.528          7.784        4.03396
          18008          1.211          2.491             32        4.03228
          18011          3.182            -99          2.811            -99
          18021           2.39            -99           3.55            -99
          18022           1.45            -99          1.496            -99
          18028          1.361            -99          1.394            -99
          18035          1.183            -99              0            -99
          18036          1.003          1.423          9.838        4.10462
          18044          0.595          0.895          12.03        4.19229
          18051          0.321          0.321          4.578              0
          18058         0.4342            -99          3.813            -99
          18072          1.695          2.955          15.06        4.04416
          18078           2.33           2.33          5.423              0
          18080         0.3604            -99           1.54            -99
          18083          0.401            -99          3.445            -99
          18096          1.137            -99          1.558            -99
          18102         0.4213            -99          1.742            -99
          18103          1.301            -99          2.733            -99
          18105           2.64            -99              0            -99
          18106           1.82           2.12          6.611        4.07594
          18118         0.5087         0.5887          4.923        4.28895
          18122           2.05            -99          2.503            -99
          18124          1.627            -99          1.052            -99
          18126          0.051            -99              0            -99
          18133           1.98            -99          1.104            -99
          18159          1.764            -99          3.159            -99
          18160          0.906          1.106          6.836        4.05346
          18164           0.98              1          4.301        4.03013
          18166         0.8408         1.1608          9.972        4.15505
          18169          1.025            -99          1.081            -99
          18172          0.924            -99          0.348            -99
          18174          1.566            -99          0.062            -99
          18187         0.6382         1.0382          18.53        4.15038
          18194          1.218          2.378          55.43        4.03595
          18212           2.76           3.78          7.582        4.04409
          18216         0.1141         0.2141          30.28        4.38403
          18224         0.9696         1.5696          15.04        4.08369
          18225         0.8013            -99          2.164            -99
          18246           1.89            -99          0.042            -99
          18251          2.169            -99          0.448            -99
          18253          1.148          1.868          17.12         4.0883
          18254           1.15           1.41          7.597        4.11939
          18264           1.36           1.62          6.273        4.05413
          18265           1.35           1.65          7.203        4.06798
          18273           2.09            -99          1.917            -99
          18284          1.036            -99          3.484            -99
          18293         0.5958         0.6558          5.249        4.19025
          18295          1.891            -99          0.179            -99
          18302          1.183            -99           1.46            -99
          18303          2.201            -99          1.928            -99
          18305          0.847            -99          2.807            -99
          18325         0.6344         1.0544          27.78        4.04659
          18327          2.998            -99          0.631            -99
          18329           2.49            -99          3.176            -99
          18334           1.35            -99          1.182            -99
          18341          1.266          2.286          15.73        4.01513
          18342         0.2761         0.4761          26.51        4.29655
          18350         0.5843         0.7443          7.099        4.04529
          18357         0.7607            -99          2.961            -99
          18370         0.4669            -99              0            -99
          18375          1.502            -99          1.381            -99
          18379           2.64           3.38          6.805        4.04562
          18385           1.59           2.65           13.7         4.0185
          18389         0.6233         1.2033           25.7        4.02265
          18392          4.434          9.434          10.91        6.49481
          18401           2.32            -99          3.782            -99
          18405         0.7588         1.1588          14.22         4.1207
          18406          2.794            -99           1.42            -99
          18411              1           1.28          8.354        4.17882
          18415           2.04            -99          1.156            -99
          18423         0.8627            -99           3.22            -99
          18425         0.7516            -99          3.998            -99
          18429          1.839            -99          2.376            -99
          18430         0.9374            -99          1.984            -99
          18437         0.8463            -99          2.255            -99
          18449         0.4436         0.4436          4.025              0
          18467         0.2001         0.3001          10.56        4.47972
          18468           2.13            -99           1.92            -99
          18469           1.58           1.78          5.658        4.04295
          18471          1.009            -99              0            -99
          18473         0.6384         1.0184          14.16        4.18396
          18488           1.59            -99          1.895            -99
          18490           1.82            -99          0.642            -99
          18494           1.94            -99          2.594            -99
          18496          0.899          1.119          6.116        4.21184
          18502          1.017            -99           0.32            -99
          18520           1.71            -99          1.439            -99
          18536         0.9538            -99          2.742            -99
          18541         0.8625            -99          1.713            -99
          18544           1.35           2.15          15.24        4.07843
          18552          1.921          2.801          12.24        4.00984
          18556           2.01           3.67          13.42         4.0121
          18559         0.7984         1.5184           26.1        4.00001
          18561          1.029            -99          1.749            -99
          18578           2.15           2.39          5.734        4.06784
          18593           2.05            -99          1.983            -99
          18594          2.231          4.291          28.45        4.03811
          18596           2.01            -99           0.04            -99
          18597          0.841          1.401          31.23        4.13488
          18602         0.5933         0.7133           6.39        4.18873
          18603          3.678          7.018          11.25        4.00876
          18616           1.62           1.88          6.163         4.0988
          18617           1.52            -99          2.634            -99
          18622           2.46            -99          0.241            -99
          18627          2.253          2.253          4.503              0
          18636          2.349          7.249          16.95        4.00222
          18654          2.004          2.784          8.967        4.04601
          18659          4.501            -99          0.923            -99
          18660         0.8516            -99          1.812            -99
          18664          1.642          1.702          6.617        4.02136
          18669          2.016          2.256          5.324        4.03067
          18689           2.15            -99          0.792            -99
          18695          1.707          2.947          13.75        4.03938
          18701          1.229            -99          1.992            -99
          18703         0.6348         1.1348          20.92        4.02612
          18722          1.087            -99          2.848            -99
          18731          1.383            -99          1.846            -99
          18735         0.5778            -99          3.045            -99
          18736         0.9685            -99          3.907            -99
          18744          1.215          2.195          26.93        4.00416
          18747          2.346          2.346          4.035              0
          18768         0.9868            -99          2.038            -99
          18773          1.501          1.501          4.245              0
          18777            1.1            -99          3.381            -99
          18792          3.454          8.454          8.283        4.15615
          18796          1.147            -99          2.293            -99
          18815          1.217          1.357          5.762        4.15598
          18818          1.218          2.118          19.82        4.00932
          18827          1.264          2.304          22.89         4.0669
          18837          1.141            -99          2.291            -99
          18839           4.99           4.99          4.644              0
          18843          4.301            -99          1.224            -99
          18847          1.192            -99          3.203            -99
          18848           2.04            -99          3.394            -99
          18854          2.827            -99           0.83            -99
          18855          3.491            -99          1.296            -99
          18859           1.49           1.69           5.09        4.01697
          18864           1.21           1.49          7.239        4.12056
          18873         0.4031         0.4831           6.09        4.21775
          18906         0.8162            -99          1.095            -99
          18909           1.75            -99          0.463            -99
          18910          2.172          2.932          8.141        4.04602
          18911          4.551          9.551          14.43        8.26288
          18932           1.21            -99          0.617            -99
          18947           1.29            -99          1.946            -99
          18948           1.84           2.22          5.632        4.08666
          18950          1.165          1.625          8.878        4.11249
          18951         0.1246            -99           3.72            -99
          18952         0.9522            -99          0.721            -99
          18976           1.37            -99            2.6            -99
          18983          5.751            -99          1.828            -99
          18990         0.4768            -99              0            -99
          19001          3.155            -99          3.582            -99
          19007           2.97            -99          2.754            -99
          19029         0.4586            -99              0            -99
          19032         0.5589         0.9389          23.39        4.01724
          19036         0.5186            -99          0.852            -99
          19042           1.94            -99          0.759            -99
          19059          1.738            -99          1.509            -99
          19073         0.4832         0.9632          41.38        4.16163
          19076           1.78            -99          2.276            -99
          19102          1.323            -99          3.439            -99
          19109          1.401            -99          0.679            -99
          19116          1.803            -99          2.659            -99
          19119           2.23            -99          2.365            -99
          19120          1.487            -99          1.629            -99
          19129         0.4669            -99          1.196            -99
          19136           2.77           3.31          5.367         4.0342
          19147           1.26            1.6          8.303        4.03824
          19153         0.9262            -99          2.646            -99
          19157          2.104            -99          1.018            -99
          19169            1.5            -99          1.841            -99
          19175           2.39            -99          3.878            -99
          19178           2.26            -99          2.051            -99
          19205           1.55            -99          0.051            -99
          19206         0.9874            -99          1.825            -99
          19222          2.212          2.752          6.128        4.00872
          19290         0.3194         0.3994          7.144        4.14414
          19299          0.676            -99          3.406            -99
          19304           2.43           3.83          12.49        4.04014
