#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
3066           0       8.353       8.353       45.37       31.26       25.71       38.46       24.71         2.4       0.306
3069       5.364       10.69       9.578       37.51       51.83       15.88       61.39       21.44       1.126      0.1602
3071    0.005097    0.002549    0.002549     0.04603     0.05572    0.009836     0.05935    0.008591      0.2009           0
3074           0        8.03        8.03       28.19        27.7       22.58       31.92       18.35        2.31       0.298
3075      0.1665        1.23        1.23       5.915       5.669      0.2618       7.034       1.121      0.5706           0
3078      0.6682        1.78        1.78       5.166       8.056       5.423       8.742       5.186       1.174      0.1901
3081           0      0.9545      0.9545       8.555       7.957       0.598       8.827        1.21         0.8           0
3083       29.63       27.16       27.16       49.92       49.91       19.48        67.2       36.65        1.42       0.218
3084     0.03954     0.07655     0.07655      0.9133      0.8842      0.3068      0.9439      0.2471      0.4728           0
3085      0.2508      0.1254      0.1254       1.072       2.043       1.031       2.272       1.036      0.8354           0
3087           0       5.162       5.162       37.56       36.85      0.7112       42.04       4.486      0.8409           0
3089   0.0002366    0.005636    0.005635   0.0002686    0.006827    0.006827     0.01022     0.01022       0.061        0.06
3093        80.8       72.27       27.12       88.95       73.52       25.79       139.6       40.67       1.894       0.191
3099      0.3643       1.476       1.476       3.842       6.342       4.587       7.083        4.36       1.137      0.1898
3101       0.782       17.18       17.18       20.74       23.47       11.28       37.93        24.9       1.174      0.1901
3103           0      0.4384      0.4384       13.93       13.22       3.067       13.28       3.008        1.31      0.0825
3112           0     0.06689     0.06689       2.266        1.99      0.2762       2.023      0.2426      0.5951           0
3114           0       0.416       0.416      0.2408       74.17       73.97       74.17       73.97       1.901         1.6
3119       1.557       2.351       2.351       12.64       11.67       3.905       13.78       2.343       0.972           0
3121     0.03571     0.03639    0.003064           0    0.003103    0.003103     0.03937    0.003659      0.2314           0
3125       22.34        13.9        13.9       110.6       84.69       42.51       98.58        51.9         1.3       0.207
3140      0.4142       2.542       2.542       19.71       19.35       9.989       21.37       11.56        1.32       0.209
3143           0      0.7516      0.7516       18.51       15.13       3.374       15.59       2.922       2.005           0
3145           0       1.159       1.159       3.385       3.301     0.08364       4.464        1.08         0.3           0
3165       56.48       39.42       20.66       38.93       42.85       21.66       84.89       32.65       2.446      0.2275
3171           0      0.1022      0.1022       1.589       1.397      0.5098       1.487      0.4196      0.6817           0
3188     0.04918       5.145       5.145       13.66       26.27       20.56       32.89       21.57        2.01       0.271
3196           0      0.1338      0.1338       2.362       2.347     0.01497       2.489      0.1273       0.233           0
3207      0.6751        1.55        1.55       8.689       10.07       4.841       11.23        3.68       1.837      0.1605
3220       13.06       14.96       14.96       64.31       58.89       24.44       65.37       17.95       2.399      0.2085
3229      0.6406      0.5929      0.5929       8.272       7.093       2.726       7.551       2.554       1.011           0
3236       11.76       16.26       16.26       21.82       27.53       9.787       45.36        18.8       1.518      0.1075
3247       4.602       4.329       3.887       14.58       16.55       7.981       20.39       6.163       1.713       0.034
3263       1.933       2.973       2.973       7.093       13.06       7.866        14.4       6.528        2.28       0.295
3265       1.137        12.2        12.2       16.51       24.88       11.44       35.11        20.5        1.37       0.213
3267       11.28       11.21       6.212       23.58       22.77       9.975       30.63       9.718       1.511      0.1185
3276       149.2       198.2       99.59       263.1       256.1       37.35       440.2       77.21       3.656       0.118
3280      0.1069     0.07064     0.07064      0.5122      0.6906       0.339      0.7853      0.3076       0.519           0
3281           0     0.03232     0.03232      0.8263      0.7045      0.1218      0.7327     0.09364      0.5712           0
3288     0.01564       1.439       1.439       1.893       7.187       7.187       8.232       8.232       0.651        0.65
3289       31.32        36.2        36.2       122.6       146.1       40.59       178.5       60.42       1.737      0.2065
3296        12.2       12.69       10.02       54.45       53.37       6.447        66.2       7.272       1.684           0
3304      0.7885       1.668       1.668       9.012        7.98       3.502        9.77        2.34       1.013           0
3306      0.2785       1.399       1.399       14.93        11.4       4.377       12.54        3.24        1.52           0
3307       19.06       9.772       9.772       8.968       19.16       10.52       30.08       6.515       2.216       0.054
3310       2.146       4.493       4.493       48.41       45.43       9.562       48.92       7.633       1.893      0.1375
3316           0      0.0259      0.0259      0.3314      0.4511      0.1568      0.4605      0.1474      0.4405        0.03
3326           0    0.001476    0.001476        0.15        0.19     0.08488      0.1911     0.08372      0.3868        0.04
3332       3.075       3.643       3.643       16.22       16.81       5.286       20.04         3.3       1.256           0
3337       1.879       2.324       1.792       10.12       10.05       2.147       12.28       1.585       0.945           0
3347      0.8809      0.9416      0.9416       7.811       7.719       2.155       8.507       1.367       0.895           0
3349           0     0.02989     0.02989       1.053      0.9227      0.1305      0.9356      0.1176      0.5873           0
3355       2.385       2.387       2.143       8.681       9.876       5.357       11.71       4.044       1.811       0.121
3358       5.145       11.49       11.49        35.8       42.95       37.37        49.6       34.02        2.44        0.31
3367       10.14       12.33       12.33       23.97       32.11       19.91       43.77       19.84        2.14       0.283
3376     0.02645     0.05178     0.05178       1.409       1.292      0.5157       1.351      0.5195      0.4887        0.06
3380     0.03263      0.0567      0.0567       0.167      0.4608      0.2943        0.49      0.2904       0.394        0.12
3393       17.13       48.82       48.82        73.8       91.46        34.7         123       63.08        2.34       0.301
3401       1.589       1.678      0.9347       6.605       6.634       1.637       8.257      0.8553       0.947           0
3403           0       3.487       3.487       38.38       37.14       1.241       41.05       2.673       1.146           0
3413       17.83       10.06       10.06       16.38       29.09       17.39       37.76       17.69        2.23       0.291
3417       214.9       195.4       20.77       87.49       80.77       16.33       285.4       17.05       2.199           0
3429           0      0.1104      0.1104       6.729       8.444       2.219        8.54       2.123       1.101        0.09
3441       0.654       1.202       1.202       3.515       6.146       4.746       6.557       4.561       1.174      0.1901
3442      0.5867       1.396       1.396        15.1       21.89       15.69       22.23       15.35        1.51       0.226
3444      0.6354      0.8896      0.8896       6.122       5.555       1.992       6.203       1.344      0.8662        0.05
3452       10.32       7.397       7.397        28.7       42.17       13.75       48.57        9.56        2.87       0.075
3455       18.91       40.58       40.58       184.7       188.3       54.13       200.3       65.54        2.61      0.2385
3460     0.05007       2.833       2.833       9.433       12.89       7.813       13.93       7.877       1.201        0.19
3463       2.354        9.65        9.65       94.37       69.96       28.37       73.53        24.8        2.18       0.286
3484           0        6.08        6.08       9.426       7.693       2.358       13.94       5.536      0.8471           0
3487           0      0.3837      0.3837       3.433       6.141       3.557       6.173       3.525       1.279      0.1955
3492           0      0.1661      0.1661       2.661       3.088       1.243       3.163       1.168      0.9109      0.1201
3500      0.7013      0.4322      0.2691      0.9982       1.634      0.6407        2.08      0.5221      0.9304           0
3526           0      0.4063      0.4063       2.008       1.954      0.0545       2.384      0.3757      0.4381           0
3527           0     0.04732     0.04732       1.246       1.049      0.2126       1.097      0.1653      0.5637           0
3532       56.88       117.1       117.1       639.4       694.4       179.3       779.6       170.1       3.988       0.301
3535           0       3.976       3.976       123.6       137.5       42.94       139.2       42.47        3.08       0.367
3560           0      0.8704      0.8704       9.909       9.892      0.6144       10.64      0.7286       1.018           0
3568     0.01384      0.1402      0.1402      0.3863       1.131      0.9187        1.22      0.9519       0.495        0.13
3570     0.08862     0.08253     0.08253      0.6878      0.8199      0.4197      0.9298      0.3645       0.516           0
3572           0       7.066       7.066       38.11       37.11       1.001       44.36       6.251      0.8391           0
3584      0.4133      0.5525      0.5525       3.078       3.239       1.554       3.769       1.137      0.9418           0
3587       1.031       1.355       1.355       3.681       7.587       4.759       8.248       4.098        1.71       0.244
3588      0.1977       0.159     0.05281      0.7985      0.8262      0.4489      0.9786      0.4027       0.553           0
3595       1.855        3.77       2.702       2.626       5.827       3.267       8.781         4.3         1.1        0.18
3620      0.3755      0.1877      0.1877      0.5971       1.659       1.067       1.919        1.02      0.9131           0
3626      0.9473       1.011      0.8794       8.674        8.49       1.657       9.156        1.16      0.9434           0
3627           0       2.198       2.198       32.94       32.18      0.7661       34.69        1.75        1.14           0
3638      0.1521      0.3637      0.3637       4.684       4.171       1.037        4.54      0.7571      0.7669           0
3648           0      0.1443      0.1443       2.567       2.387      0.5283        2.51      0.4299       0.641           0
3651       1.511        2.29        2.29        6.85       9.104       5.075       10.85       3.959       1.845      0.1745
3652           0       3.718       3.718       29.78       48.75       36.03        54.4       35.49       2.626       0.015
3654           0       8.485       8.485       83.31       91.56        37.5       98.91       33.26       3.153       0.158
3658           0       1.277       1.277        16.3       15.95      0.3506       17.39       1.089         0.8           0
3661    1.85e-07   6.652e-07   6.652e-07       240.8       259.2       18.42       259.2       18.42       5.247      0.4045
3668           0       29.83       29.83       97.96       81.59       31.37       105.8       55.02      0.9371      0.1499
3676           0       3.274       3.274       8.911       16.94       13.57       19.48       11.03        2.32       0.299
3677           0       3.626       3.626       21.59       21.86       13.37       24.87       10.36       2.643        0.03
3679       1.026      0.8917      0.8917       4.839       4.746      0.3531       5.621      0.8082      0.5032           0
3680       1.482       2.706       2.706       12.15       11.31       6.826       12.77       5.363        1.81       0.253
3686       0.212      0.1604      0.1604       2.223        2.15      0.8889       2.268      0.8044       0.639           0
3696       1.683       1.569       1.225       2.543       4.679       2.282       5.965       1.803       1.364           0
3699           0       2.982       2.982       35.63       29.63       6.006       30.31       5.323       2.578        0.03
3703       2.925       12.69       12.69       31.92       28.94       19.18       38.76       16.39         2.2       0.288
3704      0.7113      0.9571      0.6466       4.341       5.392       1.629       6.366       1.863      0.9129      0.1202
3709           0       8.687       8.687       41.87       40.46       28.96       45.01        25.8        2.46       0.311
3712           0       7.071       7.071       30.52       27.85       2.675       34.42       6.612        1.45           0
3718       9.363       8.869       6.604       58.85       54.27       7.628       62.07       9.895       1.139        0.05
3721      0.2929      0.2923      0.2923       2.009       2.343      0.9375       2.568      0.7124       1.014           0
3739      0.1363     0.06816     0.06816      0.7468       1.053      0.3286       1.118       0.274      0.6333           0
3742        1.12       1.374       1.374       5.002        5.11      0.3982       6.373       1.173      0.4375           0
3758       64.65       62.03       62.03       147.1       153.3       26.96       221.7       42.73        2.32           0
3760      0.3209      0.2471      0.1294      0.6748       1.059      0.3843         1.3      0.3047      0.6967           0
3763      0.0112     0.01509     0.01509      0.1321      0.2475      0.1391       0.261      0.1344      0.2603        0.05
3769           0       1.028       1.028       11.88       11.94       4.051       12.54       3.455       1.855       0.175
3775    0.003161      0.1293      0.1293       3.229       2.952      0.4857       3.093      0.4014      0.6341           0
3780       5.483       44.07       44.07       170.1       166.1       18.31       207.7       52.18        4.48       0.493
3781       2.386       2.733       2.733       6.479       7.825        4.87        9.82       2.875       1.989           0
3792       62.56       36.13       26.44        73.8       83.09        16.7       126.5        18.4       2.243           0
3793       42.27       30.36       18.17       63.36       69.22       13.82       103.9       8.671       2.309           0
3806      0.4633      0.3631      0.3631       1.853       2.502       1.704       2.616       1.591       1.009        0.18
3807           0      0.1317      0.1317       2.348       2.638       1.111       2.699       1.049      0.7111           0
3811           0       1.605       1.605       11.76       11.78       4.456       11.98       4.252        1.99       0.269
3812     0.06189     0.04985     0.01646      0.1949      0.2304     0.03553      0.2768     0.02479       0.299           0
3813       2.432       2.426       2.426       24.69       24.69      0.7796       27.11       1.647       1.031           0
3817       11.11          11       2.571        47.1        47.9       3.318       58.67       1.339       1.965           0
3821       1.316       59.06       59.06       186.8       191.6       68.72       230.1       104.3        2.12       0.281
3823      0.1861      0.1408      0.1408       1.834       1.672       1.119       1.822      0.9868       0.746           0
3827       110.3       107.3       99.34       513.1       644.3       381.9       754.4         413       3.651        0.85
3836       59.11       56.54       17.49       50.69       55.13       11.17       112.3       14.11        2.33           0
3849       7.816       7.488         4.7       27.08       33.64       14.83       39.12       14.74       1.949      0.2285
3870           0      0.7274      0.7274       8.846        9.13      0.4371       9.727      0.8807       0.253           0
3880      0.9662       3.506       3.506       19.71       14.83       7.834       15.09       7.711        1.43       0.219
3882      0.1913     0.09565     0.09565      0.4542      0.9041      0.4561       1.028      0.4137      0.6807           0
3883           0      0.9157      0.9157       11.53       11.24      0.2895       12.08       1.009        0.74           0
3887           0      0.8112      0.8112       9.808       9.989      0.7038       10.58      0.7681       0.785           0
3888      0.3522      0.9239      0.9239       14.82       13.64       1.258       14.52       1.673       1.023           0
3894       2.749       2.705       2.705       4.963       17.84       15.36       20.57       15.92        2.12       0.281
3901       2.388       2.805       2.701       15.23       18.44       7.068       20.86       5.503        1.79        0.12
3902       3.476       3.116       3.116       6.198       17.76       13.75       19.13       12.37        2.36       0.302
3913           0    0.001851    0.001851     0.05325     0.04364    0.009611     0.04549     0.00776      0.1166           0
3914           0       3.551       3.551       38.72       38.21      0.5161       41.81       3.085        0.84           0
3917    0.005152    0.005163    0.005163     0.04726     0.05072     0.01038     0.05418    0.006915      0.1891           0
3920      0.2711      0.3949      0.3949      0.7093       1.982       1.334       2.187       1.296      0.9538      0.1702
3928           0       3.651       3.651       16.47       13.66       9.324       15.31       7.675        1.69       0.242
3935      0.6806      0.7539      0.7539        5.97       5.786       1.771       6.352       1.305      0.9713           0
3940      0.8128       1.735       1.735       16.82       18.55       6.445       18.61       6.394        1.67        0.24
3941       1.218       1.426       1.426       6.836       10.27       4.937       11.18       4.024       1.633       0.112
3952     0.01664     0.09544     0.09544       1.242       1.073      0.4447       1.157      0.3611       0.673           0
3954     0.08782     0.05207     0.05207      0.3075      0.5032      0.1996      0.5471      0.1557      0.4973           0
3955      0.9711       2.792       2.792       34.69       33.33       5.251       34.96       3.633       1.855      0.1105
3966           0       3.918       3.918       9.987       22.59       18.99       27.19       19.51        2.35       0.301
3969      0.3783       1.362       1.362       11.47       13.66        8.55       14.35       9.237       1.249      0.2025
3978       1.033       1.591       1.591        8.12       9.381        5.11       10.78       5.565       1.055      0.1802
3981           0      0.1189      0.1189      0.8241         0.8     0.03599      0.9099      0.1067       0.271           0
3991      0.2634      0.2141      0.2141      0.5451      0.5821     0.04666      0.7951      0.2221      0.2778           0
3996           0      0.1366      0.1366       3.423       4.544       2.486       4.658       2.372       0.855           0
4004       270.1       276.5       108.8       392.6       368.5       28.13         637       110.7       4.889        0.28
4012       2.859       2.237       2.237       14.02       23.38       15.47       24.94       14.77       2.646       0.252
4022           0      0.7668      0.7668       10.73       10.57      0.6468       11.13      0.9432       0.783           0
4032      0.7481        1.76        1.76       8.766        10.3       6.103       11.82       5.788       1.374       0.154
4043    0.003836    0.006723    0.006723     0.06014     0.06594     0.03368     0.07171     0.03006      0.1748        0.01
4046           0     0.02152     0.02152      0.4146      0.3871      0.2353      0.3986      0.2238      0.4414        0.04
4048        1.69       1.793       1.678       11.74       12.15       2.723       13.69       1.323      0.9296           0
4050       10.54       8.551       8.551       10.32       10.56       2.717        19.4       6.177      0.9048           0
4056      0.2957       1.261       1.261        3.22       5.958        4.04       6.609       4.072       1.192        0.19
4057     0.07341      0.3952      0.3952       4.471       4.492       1.317       4.795       1.014       1.017           0
4068     0.03259      0.4252      0.4252       5.608       4.706       1.001       4.951      0.8067      0.9418           0
4077           0       2.683       2.683       84.24       72.41       11.84       72.49       11.76       2.988       0.154
4079       3.614       4.637       3.761       28.59       30.14       6.967       35.01       6.025       1.785       0.071
4083      0.3964       8.974       8.974       101.6       83.84       29.74       89.62       33.55        2.14       0.283
4108           0       2.066       2.066       35.03       34.29       1.355       36.01       2.449       0.794           0
4110           0      0.2246      0.2246       1.368       1.932       1.262       2.229       1.261      0.8481        0.11
4111       7.544        6.48        6.48       3.092       16.24       13.37        20.4       11.93        2.46       0.311
4116       12.39       21.07       21.07       47.08       57.37       31.68       80.55        36.6        2.39       0.305
4145       15.45       14.77       7.798       29.67       29.92       3.031       44.69       4.767       1.251           0
4149       1.332       2.647       2.647        37.1        39.6        9.13       41.09        7.64        1.87       0.073
4189      0.1421       0.585       0.585       5.481       4.408        1.44       4.993      0.8554      0.9715           0
4203           0       7.611       7.611       45.35       33.51       11.83       38.93       16.69       1.331       0.176
4211           0       1.216       1.216       19.39       19.01      0.3849       20.12       1.183       0.683           0
4214       7.395       7.834       5.021       50.98       49.39       6.896       56.25       4.288       1.862       0.048
4215       108.6       124.6       30.08       170.8       167.3       7.598         292       22.49       3.905           0
4222           0       3.563       3.563       102.1       84.48       17.75       84.95       17.28           2       0.226
4226       1.936       1.973       1.487       10.23       9.773      0.6622        11.9       1.202      0.9437           0
4235     0.06107       1.191       1.191       13.95       13.63      0.3336       14.94      0.9784       0.641           0
4239           0      0.2883      0.2883        1.75       3.508       2.456       3.573       2.462      0.8709      0.1601
4247           0      0.1802      0.1802       1.478       2.251       1.417       2.398       1.518      0.6415        0.14
4254      0.5688       1.828       1.828       10.43       11.09       5.295       12.05       4.898       1.259      0.1645
4255           0      0.6189      0.6189       6.877       6.993      0.5063       7.547        0.67      0.5739           0
4260     0.03211      0.1959      0.1959       3.029       2.495      0.6227       2.654      0.4635       0.942           0
4266       17.82       17.39       17.39       84.86       77.65       30.44       88.98       32.47        1.98       0.268
4267           0       1.732       1.732       4.804       4.594      0.3388       6.364        1.56      0.4547           0
4268           0       1.088       1.088       9.513       9.161       0.352       10.42      0.9088      0.5556           0
4270       65.63       54.88       54.88         108       97.84       40.26       140.4       75.19        2.08       0.277
4290       1.188       1.175       1.175       8.125       10.69       3.518       11.46       2.877       1.783       0.095
4297           0      0.7463      0.7463       7.628        7.17       2.284       7.709       1.745       1.153           0
4308           0       1.996       1.996       27.56       26.23       1.331       27.97       2.325       1.155           0
4309     0.03907       1.714       1.714       6.377       8.169       6.363        8.59       5.942       1.147      0.1903
4312        5.73       13.79       13.79       136.6       107.9       30.05         115       36.37       1.605      0.1965
4314      0.4308        2.24        2.24       16.39       15.84      0.6031       17.94       1.899       0.679           0
4320       11.96       25.74       25.06       95.79       81.43       26.34       105.1       44.21       1.973       0.253
4321           0      0.7501      0.7501       20.78       18.61       2.396       18.79       2.221       1.247           0
4322       1.589       1.601      0.6862        2.95       6.733       3.836       8.625       4.086       1.152           0
4325      0.8588       6.894       6.894       31.74       46.65       26.23       54.05       25.48       2.801         0.2
4344       8.594       11.92       7.236       13.22       14.34       6.633          24       8.187       1.949      0.2285
4362       3.643        5.59       3.132       5.046       11.47       6.979       15.67       7.866        1.53       0.228
4363           0       14.29       14.29       47.04       41.68       26.24       45.61       22.31        2.23       0.291
4367       0.205      0.1518      0.1518       1.592       1.884       0.566       2.042      0.4591      0.7718           0
4371      0.3867      0.7183      0.7183       4.725       5.472       2.336       6.125        2.31           1           0
4379        4.22       16.12       16.12       26.38        44.9       22.48       61.82       33.65        2.19       0.287
4389       1.821       1.506       1.506       6.046        9.35        3.53       10.59       2.836        1.58        0.05
4404           0      0.0223      0.0223       0.443      0.4035      0.1113       0.422     0.09269       0.445           0
4419           0      0.5974      0.5974       4.278       6.017       3.468        6.63       3.701        0.93        0.11
4432       4.321       4.992       3.535        27.6       26.19       9.084       30.08        7.16       1.783       0.095
4442       11.44       15.91       15.91       38.77          37       21.78       53.29       11.87       2.483           0
4449      0.1923       21.14       21.14       240.9       229.8       11.12       252.7       11.78       2.198           0
4451           0       1.153       1.153       5.541       6.531       4.477        6.69       4.318       1.147      0.1903
4456       70.79        61.5        61.5       138.9       121.2       45.06       166.9       83.78        2.04       0.274
4469      0.6854      0.8968      0.8968       7.801       7.839       1.904       8.522       1.221       1.144           0
4474       2.096       1.853       1.817        4.51       7.126       4.695       7.645        4.35        1.45       0.221
4480       15.41       11.51       5.849       7.925       12.91       5.134       24.59       7.351       1.847      0.1615
4486           0      0.9836      0.9836       5.425        5.51      0.3605       6.352      0.9278      0.3767           0
4499      0.5618      0.3575      0.3575       1.786       1.842     0.09176       2.204      0.2874      0.4547           0
4500           0       10.25       10.25         296       292.3       3.681       303.4        7.43        3.19           0
4503     0.06507      0.6135      0.6135       5.963       5.605       2.061       6.082       1.584       1.085           0
4504       1.253      0.9436      0.4995       1.346       2.431         1.1       3.363      0.9982      0.9037        0.02
4520           0       2.611       2.611       13.34       10.63       6.991       11.67        5.95        1.64       0.238
4528      0.1973      0.2505      0.2505       4.245       4.023      0.9087       4.273      0.6582      0.6605           0
4531       3.808        5.59        5.59       34.22       33.04       8.071       35.36       5.752       2.041       0.131
4537     0.01605      0.1613      0.1613       2.551       2.773       1.369       2.911       1.264       0.748           0
4542     0.00209     0.01617     0.01617      0.3312      0.2496     0.09118      0.2619     0.07889      0.3187           0
4546           0      0.2342      0.2342       3.874       3.068      0.8247       3.225      0.6676       1.011           0
4550           0       9.476       9.476       35.19       46.84       31.83       53.13       28.09       2.529      0.2435
4558      0.9383       3.688       3.688       12.09       16.58       8.641       18.14       7.238        1.93       0.264
4563      0.2997      0.7582      0.7582       4.104       3.434       1.759       4.001       1.395      0.8962        0.08
4564      0.3766       3.253       3.253       26.97       23.41       9.355       24.54       8.774       1.517       0.121
4575      0.2196       1.161       1.161       11.93       12.48       4.323       13.39       3.408       1.827      0.1355
4580      0.8622       2.784       2.784       32.57       31.92      0.8251       34.99       2.246       1.084           0
4589           0      0.6052      0.6052       7.888       7.531      0.9629       7.752        1.17      0.7435           0
4592       12.08       23.53       21.53       10.17       7.595       4.044       30.29       22.47      0.6943        0.12
4598           0       0.101       0.101       2.003        2.02      0.7874       2.148      0.7579      0.6971        0.05
4601       123.7       101.4       37.25       292.5       267.9       35.37       368.2        58.9       3.837       0.297
4603           0      0.0114      0.0114      0.5693       1.071      0.6374       1.079      0.6297      0.8445        0.07
4612        1.43       2.332       2.332       33.11       31.12       4.318       32.85       2.589       1.838       0.072
4625           0       3.412       3.412       8.093       7.719       0.374       11.19       3.096      0.4866           0
4627           0      0.1914      0.1914       3.157       2.967      0.8119       3.111      0.6677      0.7717           0
4633       1.181       1.883       1.883       17.57       16.75        6.51       17.99       7.728       1.138      0.1799
4654       6.242       4.886       4.886       32.21       31.63       1.834       36.51       3.052       1.256           0
4656       25.11       13.45       13.45       20.26       23.04       3.559       36.68       10.08       0.848           0
4663           0       0.266       0.266       2.628       2.591     0.03709       2.879      0.2509      0.2995           0
4676     0.06014     0.06206     0.06206      0.6146      0.6565      0.2829      0.7166      0.2383      0.4862           0
4681       2.841       1.775       1.775       6.053       15.25       10.84          16        10.1        2.37       0.303
4694           0        7.98        7.98       27.09       25.29       13.82       32.49       7.586       2.237           0
4701           0     0.02239     0.02239      0.8862      0.6385      0.2476      0.6577      0.2285      0.5078           0
4703      0.9973       1.145       1.145       12.66       11.42       5.275       11.78       5.177       1.132        0.13
4707       0.352      0.8429      0.8429       7.177       6.642       1.607       7.091       1.158         1.2           0
4722           0      0.5692      0.5692       3.887        3.69      0.2438       4.259      0.5095      0.6807           0
4738           0       3.309       3.309       11.77       10.52       1.253       13.25        3.58        0.93           0
4744           0       3.642       3.642       32.66       53.04       35.44        55.7       35.58       2.578        0.03
4751           0      0.7703      0.7703       4.292       3.819      0.4724       4.572      0.8629      0.6817           0
4759     0.01018     0.01089     0.01089     0.06348     0.06702     0.02723       0.076     0.01825      0.2714           0
4760       11.94       20.38        15.9       19.01        27.7       17.91        50.9          24        2.41       0.307
4762           0        18.6        18.6       154.9       162.4       59.17       164.5       61.28       2.718       0.228
4774       19.72       33.45       33.45       133.5       127.7       17.41       165.6       21.79       2.198           0
4777        0.11       1.151       1.151       2.232       1.959      0.2833       3.089      0.9653      0.4381           0
4779       30.18        28.7       21.01       50.03       55.25       22.14       80.84       23.02       2.169      0.2545
4787       11.81       15.35        12.4       30.49       30.14       13.87       48.61       8.864       2.186           0
4789           0        4.24        4.24       51.06        44.5       6.609       48.53       2.578       2.225           0
4793     0.01896      0.0643      0.0643      0.3484      0.6076      0.3736      0.6422      0.3636      0.4177        0.08
4799           0       3.359       3.359       50.29       49.72      0.5719       53.39       3.091      0.6407           0
4804     0.02054     0.02188     0.02188      0.3337      0.3315     0.07928      0.3464     0.06438      0.2775           0
4806       1.141       4.081       4.081        11.2       17.24       9.263       19.58       11.13       1.137      0.1898
4815       3.626       1.813       1.813       6.719       10.12       3.633        11.4       2.607         1.5           0
4826           0       8.871       8.871       168.9       131.3       41.14       136.4       45.96       1.873      0.2445
4828     0.03599     0.08236     0.08236       1.131       1.041      0.1977       1.124      0.1154      0.5291           0
4832    0.001031     0.06726     0.06726      0.2523      0.1262      0.1262      0.1828      0.1828       0.061        0.06
4839       1.577       1.727       1.727       13.72       12.35       4.549       13.43       4.437       1.414           0
4846           0      0.4528      0.4528       2.981       2.895     0.08615       3.339      0.4531       0.575           0
4847      0.1115      0.0564     0.05512      0.2451      0.4197      0.1767      0.4811      0.1458       0.438           0
4849           0       9.426       9.426        46.6       66.57       48.76       74.04       47.99       3.172       0.341
4858           0       1.302       1.302       8.917       10.67        5.32       10.68       5.306       1.183        0.19
4860           0      0.9599      0.9599       11.51       11.51       3.514       11.51       3.514        1.28      0.1115
4865           0       3.072       3.072       21.67       21.07      0.6036       24.24       2.564       0.851           0
4868      0.4641       2.039       2.039       30.97       31.32       7.259       31.72       6.859       1.903       0.137
4874           0        6.99        6.99       68.35       56.91       11.45       59.13       9.234       2.218           0
4887       4.718       4.414       3.237       12.06       14.73       7.154        17.5       6.066       1.889      0.2185
4888           0       6.422       6.422       49.93        38.9       16.39       45.98       22.16        1.37       0.213
4891     0.06359     0.03652     0.03652           0      0.1284      0.1284      0.1546      0.1022      0.5206        0.01
4901           0      0.8077      0.8077        14.1       13.04       3.561       13.28       3.326       1.984      0.0995
4905       2.379       3.469       3.469       39.74       40.46        3.96       43.82       4.456       1.306           0
4912           0      0.0288      0.0288       1.696       1.592       0.131        1.62      0.1029      0.5705           0
4916      0.1291     0.07526     0.05383      0.3612       0.527      0.3161      0.6044      0.2845      0.5128           0
4917       1.427       1.635       1.635       12.76       12.51       1.352       14.11       1.787      0.9414           0
4919       1.561       1.128      0.9309        9.66       10.31       2.486       11.79       1.907        1.25           0
4924       24.74       15.98       15.98       30.11       39.52          12       56.44       15.36       1.535      0.0965
4937       0.301       1.317       1.317        5.72       5.564      0.1876       6.931        1.18       0.542           0
4945       6.076       7.757       6.908       56.82       53.47       14.56       57.59       12.87       1.859       0.149
4954      0.8828       5.405       5.405       120.4         120       7.548       124.5       6.018       2.032           0
4955           0      0.5726      0.5726       2.989       2.931     0.05775       3.523      0.5341      0.3551           0
4974       1.026       2.505       2.505       26.53        25.9       2.132       27.82       3.443       1.013           0
4986       1.345       25.48       25.48       33.59       45.29       21.89       64.19          36        1.42       0.218
4990       44.75       102.2       102.2         753       741.5       19.23       841.2       99.35       4.229      0.0685
4991      0.0164     0.03619     0.03619      0.4496      0.4165      0.1509      0.4462      0.1213      0.3948           0
4993        12.2       9.192       9.192       36.39       51.23       27.99       58.73       20.49       3.127           0
4995       55.97       80.31       80.31       296.4       343.7       111.3       361.6       104.7        3.39       0.395
4996      0.8385      0.9837      0.9837       9.837       9.874       2.079       10.42       1.538       0.915           0
4997       4.525        15.5        15.5       93.01       80.12       41.89       86.05       42.83        2.42       0.308
4999      0.2956       1.656       1.656       23.24       25.31       4.917       26.33       3.896       1.588           0
5000           0      0.6887      0.6887       15.05        12.1       2.959       12.41       2.644        1.78      0.0955
5007           0       1.148       1.148       17.05       16.92       1.074       17.78       1.627      0.7783           0
5010       6.853       5.527       1.325       7.549       8.129        2.67       12.85       2.796       1.812           0
5012           0       9.376       9.376       56.08        48.5       11.72       54.15       17.24       1.525      0.1665
5016      0.1758      0.1495      0.0988       1.356       1.248      0.7736       1.398      0.6748      0.5643           0
5023           0       1.357       1.357       13.11       13.34       1.176       13.96       1.572       0.278           0
5026       3.646       2.332       2.216         118       122.8       5.374         125        3.37       2.936           0
5028           0      0.3131      0.3131       3.364       3.436      0.2645       3.561      0.3589      0.2537           0
5029           0     0.01258     0.01258      0.2842      0.2753     0.06193      0.2854     0.05175      0.3215           0
5033      0.3142       1.558       1.558       10.37       7.868       6.126       8.943       6.405        1.24       0.202
