#            id      dis_to_MS        name_SB           LTIR           MSIR            SFR    lgSFR_MS_Sargent                Mstar
#
           2896      -0.104232             MS      1.915e+11    2.43445e+11          19.15              1.3864             9.90195
           2901       -0.44423             MS      1.025e+12    2.85071e+12          102.5             2.45495              11.212
           2920     -0.0780596             MS      3.151e+10    3.77145e+10          3.151            0.576508             9.77195
           2925       0.124369             MS      6.411e+12    4.81456e+12          641.1             2.68256              11.432
           2947      -0.432646             MS      8.855e+09    2.39792e+10         0.8855            0.379835             9.79195
           2957       0.104685             MS      3.152e+11    2.47686e+11          31.52              1.3939             9.94195
           2973       0.289491             MS      1.707e+11    8.76482e+10          17.07            0.942743             9.67995
           2979       0.284568             MS      2.926e+10    1.51952e+10          2.926            0.181707             9.19995
           2992     -0.0985387             MS      9.986e+10    1.25294e+11          9.986             1.09793             9.98195
           2994       0.122958             MS      8.128e+11    6.12387e+11          81.28             1.78703              10.482
           3001       0.345452             MS      8.816e+11    3.97941e+11          88.16             1.59982              10.642
           3012      -0.209821             MS      2.906e+11    4.71104e+11          29.06             1.67312              10.682
           3022       0.078666             MS      1.492e+11    1.24481e+11          14.92              1.0951              10.292
           3028      -0.227249             MS        3.1e+11    5.23132e+11             31             1.71861              10.532
           3029       0.329276             MS      7.618e+10    3.56915e+10          7.618            0.552565             9.44995
           3037       0.183392             MS      2.811e+10    1.84276e+10          2.811            0.265468             9.68995
           3039      -0.349822             MS      8.199e+08    1.83478e+09        0.08199           -0.736417             8.62995
           3063      -0.381564             MS      3.098e+09     7.4584e+09         0.3098           -0.127354             9.39995
           3066     -0.0717202             MS      3.126e+11    3.68731e+11          31.26             1.56671              10.152
           3069       0.376281             MS      5.183e+11    2.17922e+11          51.83              1.3383              10.472
           3071       -1.69872             MS      5.572e+08    2.78438e+10        0.05572            0.444728              10.182
           3074      0.0471025             MS       2.77e+11    2.48529e+11           27.7             1.39538             9.96195
           3075      -0.259259             MS      5.669e+10    1.02983e+11          5.669             1.01277              10.522
           3078      -0.221748             MS      8.056e+10    1.34236e+11          8.056             1.12787              10.172
           3081       0.158737             MS      7.957e+10    5.52093e+10          7.957            0.742012             9.97195
           3083       0.201044             MS      4.991e+11    3.14155e+11          49.91             1.49714              10.482
           3084      0.0138719             MS      8.842e+09    8.56404e+09         0.8842          -0.0673214             9.24995
           3085       0.233492             MS      2.043e+10    1.19337e+10          2.043            0.076776             9.09995
           3087       0.259947             MS      3.685e+11     2.0253e+11          36.85             1.30649              10.652
           3089        1.95317             SB      6.827e+07         760436       0.006827            -4.11894             4.55995
           3093      0.0142884             MS      7.352e+11    7.11405e+11          73.52             1.85212              10.692
           3099      0.0502692             MS      6.342e+10    5.64881e+10          6.342            0.751957             9.72195
           3101        1.01053             SB      2.347e+11     2.2908e+10          23.47            0.359988             9.19995
           3103       0.182913             MS      1.322e+11    8.67598e+10          13.22            0.938319             9.84195
           3112      -0.566359             MS       1.99e+10    7.33182e+10           1.99            0.865212              10.312
           3114            -99        unknown      7.417e+11            -99          74.17                 -99                 -99
           3119      -0.236023             MS      1.167e+11    2.00952e+11          11.67             1.30309              10.542
           3121      -0.711782             MS      3.103e+07    1.59795e+08       0.003103            -1.79644             7.31195
           3125       0.552141             MS      8.469e+11    2.37515e+11          84.69             1.37569              10.402
           3140     -0.0279335             MS      1.935e+11    2.06355e+11          19.35             1.31461              10.312
           3143      0.0361118             MS      1.513e+11    1.39228e+11          15.13             1.14373             9.74995
           3145      -0.294568             MS      3.301e+10     6.5045e+10          3.301            0.813214              10.542
           3165       0.141871             MS      4.285e+11    3.09087e+11          42.85             1.49008              10.042
           3171     0.00834597             MS      1.397e+10    1.37041e+10          1.397             0.13685             9.30995
           3188      0.0119092             MS      2.627e+11    2.55594e+11          26.27             1.40755              10.082
           3196      -0.520416             MS      2.347e+10    7.77909e+10          2.347            0.890929              10.712
           3207     -0.0774639             MS      1.007e+11    1.20363e+11          10.07             1.08049             9.73995
           3220        0.02186             MS      5.889e+11    5.59992e+11          58.89             1.74818              10.382
           3229       0.299828             MS      7.093e+10    3.55633e+10          7.093            0.551002             9.55995
           3236      -0.188531             MS      2.753e+11     4.2495e+11          27.53             1.62834              10.592
           3247      -0.181286             MS      1.655e+11    2.51237e+11          16.55             1.40008              10.202
           3263      -0.264111             MS      1.306e+11    2.39913e+11          13.06             1.38005             9.95195
           3265       0.119931             MS      2.488e+11    1.88764e+11          24.88             1.27592              10.232
           3267       0.206094             MS      2.277e+11    1.41667e+11          22.77             1.15127             9.99195
           3276      -0.049501             MS      2.561e+12    2.87019e+12          256.1             2.45791              11.062
           3280     -0.0977679             MS      6.906e+09    8.64957e+09         0.6906          -0.0630055             9.20995
           3281      -0.357957             MS      7.045e+09    1.60634e+10         0.7045            0.205838             9.49995
           3288            -99        unknown      7.187e+10            -99          7.187                 -99                 -99
           3289      -0.295234             MS      1.461e+12    2.88327e+12          146.1             2.45988              11.532
           3296     -0.0328838             MS      5.337e+11     5.7568e+11          53.37             1.76018              10.672
           3304       -0.80518             MS       7.98e+10    5.09546e+11           7.98             1.70718              11.022
           3306      -0.809307             MS       1.14e+11    7.34872e+11           11.4             1.86621              10.892
           3307      -0.168124             MS      1.916e+11    2.82176e+11          19.16             1.45052              10.062
           3310      -0.107538             MS      4.543e+11    5.81944e+11          45.43             1.76488              10.582
           3316       0.766208             SB      4.511e+09    7.72797e+08         0.4511            -1.11193             7.95995
           3326       0.615518             SB        1.9e+09    4.60506e+08           0.19            -1.33676             7.72995
           3332       -0.12762             MS      1.681e+11    2.25521e+11          16.81             1.35319              10.402
           3337    0.000181024             MS      1.005e+11    1.00458e+11          10.05             1.00199              10.182
           3347      -0.114414             MS      7.719e+10    1.00456e+11          7.719             1.00197              10.222
           3349     -0.0158525             MS      9.227e+09    9.57002e+09         0.9227           -0.019087             9.19995
           3355      -0.275806             MS      9.876e+10    1.86375e+11          9.876             1.27039             9.99195
           3358     0.00990109             MS      4.295e+11    4.19819e+11          42.95             1.62306              10.212
           3367      -0.657969             MS      3.211e+11    1.46086e+12          32.11             2.16461              10.992
           3376       0.474246             MS      1.292e+10    4.33527e+09          1.292           -0.362983             8.85995
           3380      -0.263236             MS      4.608e+09     8.4479e+09         0.4608          -0.0732511             9.32195
           3393      0.0767059             MS      9.146e+11    7.66523e+11          91.46             1.88453              10.572
           3401      -0.189356             MS      6.634e+10    1.02596e+11          6.634             1.01113              10.192
           3403      -0.119322             MS      3.714e+11    4.88837e+11          37.14             1.68916              10.902
           3413      -0.235342             MS      2.909e+11    5.00133e+11          29.09             1.69909              10.372
           3417      -0.170764             MS      8.077e+11    1.19678e+12          80.77             2.07801              10.862
           3429        1.01807             SB      8.444e+10    8.09986e+09          8.444          -0.0915227             8.67995
           3441      -0.307675             MS      6.146e+10    1.24815e+11          6.146             1.09627              10.132
           3442       0.363217             MS      2.189e+11    9.48482e+10          21.89            0.977029             9.77195
           3444     -0.0411874             MS      5.555e+10    6.10761e+10          5.555            0.785872             9.97195
           3452       -0.19602             MS      4.217e+11    6.62252e+11          42.17             1.82102              10.362
           3455       0.134962             MS      1.883e+12    1.38003e+12          188.3             2.13989              10.822
           3460     -0.0954217             MS      1.289e+11    1.60574e+11          12.89             1.20567              10.252
           3463     -0.0147582             MS      6.996e+11    7.23782e+11          69.96             1.85961              10.592
           3484     -0.0689786             MS      7.693e+10    9.01725e+10          7.693            0.955074              10.202
           3487        1.04429             SB      6.141e+10     5.5456e+09          6.141           -0.256051             8.34995
           3492    0.000536166             MS      3.088e+10    3.08419e+10          3.088            0.489141             9.55995
           3500      -0.256613             MS      1.634e+10    2.95029e+10          1.634            0.469865             9.51995
           3526      -0.445412             MS      1.954e+10    5.44925e+10          1.954            0.736336              10.302
           3527      -0.163607             MS      1.049e+10    1.52891e+10          1.049            0.184383             9.47995
           3532       0.049194             MS      6.944e+12    6.20034e+12          694.4             2.79242              11.462
           3535        1.10344             SB      1.375e+12    1.08359e+11          137.5             1.03486             9.32995
           3560     -0.0907947             MS      9.892e+10    1.21921e+11          9.892             1.08608              10.232
           3568       -0.12566             MS      1.131e+10    1.51051e+10          1.131            0.179123             9.53995
           3570       0.223978             MS      8.199e+09    4.89534e+09         0.8199           -0.310217             8.89995
           3572       0.627589             SB      3.711e+11    8.74786e+10          37.11            0.941902              10.192
           3584      -0.205177             MS      3.239e+10    5.19503e+10          3.239            0.715588             9.82195
           3587       0.328014             MS      7.587e+10    3.56497e+10          7.587            0.552056             9.12995
           3588      -0.592578             MS      8.262e+09    3.23343e+10         0.8262            0.509663             9.90195
           3595      -0.368542             MS      5.827e+10     1.3614e+11          5.827             1.13399              10.232
           3620       -1.08597             MS      1.659e+10    2.02217e+11          1.659             1.30582              10.592
           3626       0.196521             MS       8.49e+10    5.39992e+10           8.49            0.732387             9.84195
           3627      -0.296743             MS      3.218e+11    6.37278e+11          32.18             1.80433              11.052
           3638      -0.028168             MS      4.171e+10    4.45049e+10          4.171            0.648408             9.88195
           3648      0.0570946             MS      2.387e+10    2.09294e+10          2.387            0.320758             9.57995
           3651      -0.362633             MS      9.104e+10    2.09829e+11          9.104             1.32187              10.042
           3652       0.534127             MS      4.875e+11    1.42511e+11          48.75             1.15385             9.56995
           3654      0.0869113             MS      9.156e+11    7.49539e+11          91.56             1.87479              10.382
           3658      0.0420488             MS      1.595e+11    1.44781e+11          15.95             1.16071              10.502
           3661       0.474008             MS      2.592e+12    8.70215e+11          259.2             1.93963              10.362
           3668       0.322088             MS      8.159e+11    3.88641e+11          81.59             1.58955              10.932
           3676       0.101281             MS      1.694e+11    1.34163e+11          16.94             1.12763             9.61995
           3677       0.222119             MS      2.186e+11    1.31078e+11          21.86             1.11753             9.51995
           3679       0.388139             MS      4.746e+10    1.94173e+10          4.746            0.288189             9.66995
           3680      -0.240268             MS      1.131e+11    1.96666e+11          11.31             1.29373              10.022
           3686        0.14744             MS       2.15e+10    1.53108e+10           2.15            0.184999             9.40995
           3696      -0.508067             MS      4.679e+10    1.50737e+11          4.679             1.17822              10.112
           3699      -0.219555             MS      2.963e+11    4.91232e+11          29.63             1.69129              10.262
           3703      -0.119083             MS      2.894e+11    3.80699e+11          28.94             1.58058              10.232
           3704      -0.439641             MS      5.392e+10    1.48385e+11          5.392             1.17139              10.422
           3709      0.0980956             MS      4.046e+11    3.22798e+11          40.46             1.50893              10.062
           3712       0.178715             MS      2.785e+11    1.84548e+11          27.85             1.26611              10.172
           3718       0.175688             MS      5.427e+11    3.62136e+11          54.27             1.55887              10.742
           3721      -0.230431             MS      2.343e+10    3.98293e+10          2.343            0.600203             9.61995
           3739     -0.0557049             MS      1.053e+10    1.19711e+10          1.053           0.0781333             9.27995
           3742       0.288562             MS       5.11e+10    2.62941e+10           5.11            0.419859             9.90195
           3758     -0.0812704             MS      1.533e+12    1.84847e+12          153.3             2.26681              11.062
           3760       0.509356             MS      1.059e+10    3.27748e+09          1.059           -0.484461             8.50995
           3763       -1.57585             MS      2.475e+09    9.32015e+10         0.2475            0.969423              10.782
           3769      -0.256228             MS      1.194e+11    2.15394e+11          11.94             1.33323              10.052
           3775      0.0911978             MS      2.952e+10    2.39287e+10          2.952            0.378919             9.65995
           3780       0.781584             SB      1.661e+12    2.74654e+11          166.1             1.43879             9.72995
           3781       0.220836             MS      7.825e+10    4.70596e+10          7.825            0.672648             9.15995
           3792      -0.272705             MS      8.309e+11    1.55688e+12          83.09             2.19225              10.992
           3793      0.0658989             MS      6.922e+11    5.94748e+11          69.22             1.77433              10.442
           3806       0.139207             MS      2.502e+10    1.81585e+10          2.502             0.25908             9.19195
           3807       0.595347             MS      2.638e+10    6.69773e+09          2.638           -0.174072             8.88995
           3811      -0.535596             MS      1.178e+11    4.04335e+11          11.78             1.60674              10.342
           3812      -0.413415             MS      2.304e+09    5.96895e+09         0.2304           -0.224102             9.22995
           3813       0.338194             MS      2.469e+11    1.13325e+11          24.69             1.05433              10.182
           3817       0.952068             SB       4.79e+11    5.34894e+10           47.9            0.728268             9.23995
           3821     -0.0108859             MS      1.916e+12    1.96463e+12          191.6             2.29328              11.162
           3823      -0.061586             MS      1.672e+10    1.92674e+10          1.672            0.284822             9.43995
           3827            -99        unknown      6.443e+12            -99          644.3                 -99                 -99
           3836     -0.0617405             MS      5.513e+11    6.35519e+11          55.13             1.80313              10.472
           3849    -0.00366224             MS      3.364e+11    3.39249e+11          33.64             1.53052              10.262
           3870       0.400132             MS       9.13e+10    3.63361e+10           9.13            0.560339              10.272
           3880      -0.156855             MS      1.483e+11    2.12812e+11          14.83               1.328              10.262
           3882      -0.409019             MS      9.041e+09    2.31865e+10         0.9041            0.365235             9.59995
           3883      0.0101279             MS      1.124e+11    1.09809e+11          11.24             1.04064              10.402
           3887       0.338761             MS      9.989e+10     4.5789e+10          9.989            0.660761             9.88195
           3888       0.156348             MS      1.364e+11    9.51625e+10          13.64            0.978466              10.092
           3894       0.318493             MS      1.784e+11    8.56843e+10          17.84            0.932901             9.43995
           3901        0.12142             MS      1.844e+11    1.39425e+11          18.44             1.14434             9.84195
           3902     -0.0631187             MS      1.776e+11    2.05382e+11          17.76             1.31256             9.84195
           3913       0.142308             MS      4.364e+08    3.14468e+08        0.04364            -1.50242             7.80995
           3914      -0.142419             MS      3.821e+11    5.30391e+11          38.21              1.7246              11.182
           3917      -0.637601             MS      5.072e+08    2.20181e+09        0.05072            -0.65722             8.79995
           3920      -0.155775             MS      1.982e+10    2.83713e+10          1.982            0.452879             9.47995
           3928      -0.208367             MS      1.366e+11    2.20708e+11          13.66             1.34382              10.142
           3935      -0.010985             MS      5.786e+10    5.93422e+10          5.786            0.773363             9.87195
           3940      0.0666533             MS      1.855e+11    1.59107e+11          18.55             1.20169             9.97195
           3941     -0.0805493             MS      1.027e+11    1.23629e+11          10.27             1.09212             9.85195
           3952       0.152784             MS      1.073e+10    7.54771e+09          1.073           -0.122185             8.98995
           3954       -1.11275             MS      5.032e+09    6.52365e+10         0.5032             0.81449              10.342
           3955     -0.0947974             MS      3.333e+11    4.14603e+11          33.33             1.61763              10.412
           3966     -0.0194867             MS      2.259e+11    2.36267e+11          22.59              1.3734             9.92195
           3969      -0.135099             MS      1.366e+11    1.86445e+11          13.66             1.27055              10.302
           3978       0.355649             MS      9.381e+10    4.13619e+10          9.381              0.6166             9.60995
           3981      -0.482873             MS          8e+09    2.43199e+10            0.8            0.385963              10.032
           3991       0.299185             MS      5.821e+09    2.92289e+09         0.5821           -0.534188             8.85995
           3996        0.74156             SB      4.544e+10    8.23908e+09          4.544          -0.0841212             8.87995
           4004        0.60125             MS      3.685e+12     9.2297e+11          368.5             1.96519              10.392
           4012      -0.153723             MS      2.338e+11    3.33095e+11          23.38             1.52257              10.032
           4022       0.412073             MS      1.057e+11    4.09262e+10          10.57            0.612002             9.82195
           4032      -0.130708             MS       1.03e+11     1.3917e+11           10.3             1.14355              10.062
           4043       0.673732             SB      6.594e+08    1.39771e+08        0.06594            -1.85458             7.29995
           4046        1.17304             SB      3.871e+09    2.59885e+08         0.3871            -1.58522             7.35995
           4048    -0.00256547             MS      1.215e+11     1.2222e+11          12.15             1.08714              10.302
           4050       0.173425             MS      1.056e+11    7.08335e+10          10.56            0.850239              10.022
           4056      -0.165032             MS      5.958e+10    8.71229e+10          5.958            0.940132             9.92195
           4057      -0.117041             MS      4.492e+10     5.8814e+10          4.492             0.76948             9.83195
           4068     -0.0508361             MS      4.706e+10    5.29039e+10          4.706            0.723488             9.83195
           4077      -0.333782             MS      7.241e+11    1.56164e+12          72.41             2.19358              10.812
           4079       0.194416             MS      3.014e+11    1.92632e+11          30.14             1.28473              10.022
           4083     -0.0515579             MS      8.384e+11    9.44081e+11          83.84             1.97501              10.752
           4108       0.394306             MS      3.429e+11    1.38312e+11          34.29             1.14086              10.482
           4110       0.461555             MS      1.932e+10    6.67501e+09          1.932           -0.175548             8.76995
           4111      -0.266744             MS      1.624e+11    3.00144e+11          16.24             1.47733              10.022
           4116        0.16266             MS      5.737e+11     3.9448e+11          57.37             1.59603              10.192
           4145     -0.0563294             MS      2.992e+11    3.40636e+11          29.92             1.53229              10.632
           4149      0.0934084             MS       3.96e+11    3.19365e+11           39.6             1.50429              10.262
           4189      -0.879745             MS      4.408e+10    3.34184e+11          4.408             1.52399              10.822
           4203      0.0945013             MS      3.351e+11    2.69571e+11          33.51             1.43067              10.452
           4211       0.302222             MS      1.901e+11    9.47894e+10          19.01             0.97676              10.372
           4214       0.223694             MS      4.939e+11    2.95084e+11          49.39             1.46994              10.222
           4215       0.683168             SB      1.673e+12    3.46999e+11          167.3             1.54033             9.88195
           4222       0.293196             MS      8.448e+11    4.30088e+11          84.48             1.63356              10.372
           4226       0.146854             MS      9.773e+10    6.96906e+10          9.773            0.843174             9.98195
           4235      0.0537581             MS      1.363e+11    1.20431e+11          13.63             1.08074              10.542
           4239       0.903212             SB      3.508e+10    4.38376e+09          3.508           -0.358153             8.51995
           4247       0.126053             MS      2.251e+10    1.68392e+10          2.251            0.226322             9.45995
           4254       -0.26241             MS      1.109e+11    2.02928e+11          11.09             1.30734              10.342
           4255      -0.312785             MS      6.993e+10    1.43697e+11          6.993             1.15745              10.702
           4260      -0.222262             MS      2.495e+10     4.1623e+10          2.495            0.619333             9.69995
           4266       -0.13216             MS      7.765e+11    1.05269e+12          77.65              2.0223              10.872
           4267      -0.640311             MS      4.594e+10    2.00679e+11          4.594              1.3025              11.002
           4268       0.189608             MS      9.161e+10    5.92018e+10          9.161            0.772335              10.232
           4270     -0.0700482             MS      9.784e+11    1.14965e+12          97.84             2.06056              10.882
           4290       0.260058             MS      1.069e+11    5.87381e+10          10.69             0.76892             9.36995
           4297       -0.15022             MS       7.17e+10     1.0133e+11           7.17             1.00574              10.032
           4308       0.119655             MS      2.623e+11    1.99133e+11          26.23             1.29914              10.402
           4309        0.21153             MS      8.169e+10    5.01925e+10          8.169            0.700639             9.64995
           4312       0.462534             MS      1.079e+12    3.71953e+11          107.9             1.57049              10.472
           4314       0.296957             MS      1.584e+11    7.99463e+10          15.84            0.902798              10.282
           4320       0.103995             MS      8.143e+11    6.40899e+11          81.43             1.80679              10.602
           4321       0.110839             MS      1.861e+11    1.44181e+11          18.61             1.15891              10.162
           4322     -0.0189781             MS      6.733e+10    7.03375e+10          6.733            0.847187             9.83195
           4325            -99        unknown      4.665e+11            -99          46.65                 -99                 -99
           4344      0.0226109             MS      1.434e+11    1.36125e+11          14.34             1.13394             9.75995
           4362      -0.439701             MS      1.147e+11    3.15693e+11          11.47             1.49926              10.422
           4363     -0.0317581             MS      4.168e+11    4.48421e+11          41.68             1.65169              10.312
           4367       0.233197             MS      1.884e+10    1.10124e+10          1.884           0.0418837             9.10995
           4371      -0.084308             MS      5.472e+10    6.64437e+10          5.472            0.822454             9.91195
           4379      0.0111413             MS       4.49e+11    4.37628e+11           44.9             1.64111              10.312
           4389       0.170699             MS       9.35e+10    6.31122e+10           9.35            0.800113             9.50995
           4404      -0.439196             MS      4.035e+09    1.10928e+10         0.4035           0.0450392             9.41995
           4419       0.308187             MS      6.017e+10    2.95933e+10          6.017            0.471193             9.52195
           4432      0.0314354             MS      2.619e+11    2.43613e+11          26.19              1.3867              10.152
           4442     -0.0641644             MS        3.7e+11     4.2891e+11             37             1.63237              10.212
           4449     -0.0797976             MS      2.298e+12    2.76152e+12          229.8             2.44115              11.322
           4451       0.169641             MS      6.531e+10    4.41915e+10          6.531            0.645339             9.57995
           4456        0.17701             MS      1.212e+12    8.06293e+11          121.2             1.90649              10.702
           4469      0.0989071             MS      7.839e+10    6.24243e+10          7.839            0.795354             9.77195
           4474      -0.113064             MS      7.126e+10    9.24507e+10          7.126             0.96591             9.79195
           4480      -0.906835             MS      1.291e+11    1.04174e+12          12.91             2.01776              10.922
           4486     -0.0721553             MS       5.51e+10    6.50589e+10           5.51            0.813307              10.462
           4499       0.212568             MS      1.842e+10    1.12907e+10          1.842           0.0527219             9.41995
           4500       0.681583             SB      2.923e+12     6.0848e+11          292.3             1.78425              10.262
           4503      -0.226719             MS      5.605e+10    9.44702e+10          5.605            0.975295              10.042
           4504      -0.274152             MS      2.431e+10    4.57022e+10          2.431            0.659937             9.78195
           4520      0.0516699             MS      1.063e+11    9.43764e+10          10.63            0.974863             9.69995
           4528       0.230139             MS      4.023e+10    2.36816e+10          4.023            0.374411             9.62995
           4531      -0.174454             MS      3.304e+11    4.93735e+11          33.04             1.69349              10.432
           4537       0.306843             MS      2.773e+10    1.36807e+10          2.773            0.136107             9.24995
           4542     0.00782785             MS      2.496e+09    2.45141e+09         0.2496           -0.610583             8.71995
           4546      -0.294827             MS      3.068e+10    6.04898e+10          3.068            0.781682             9.85195
           4550      -0.113544             MS      4.684e+11    6.08361e+11          46.84             1.78416              10.392
           4558      -0.470663             MS      1.658e+11    4.90058e+11          16.58             1.69025              10.472
           4563       0.103437             MS      3.434e+10    2.70622e+10          3.434            0.432363             9.49995
           4564       0.183902             MS      2.341e+11    1.53285e+11          23.41              1.1855              10.032
           4575      -0.124546             MS      1.248e+11     1.6625e+11          12.48             1.22076             9.92195
           4580      0.0474438             MS      3.192e+11    2.86167e+11          31.92             1.45662              10.652
           4589       0.522664             MS      7.531e+10    2.26042e+10          7.531            0.354189             9.52995
           4592      -0.278087             MS      7.595e+10    1.44084e+11          7.595             1.15861              10.592
           4598      0.0390279             MS       2.02e+10    1.84639e+10           2.02            0.266323             9.45995
           4601        2.48066             SB      2.679e+12    8.85749e+09          267.9          -0.0526892             7.86995
           4603       0.689606             SB      1.071e+10    2.18868e+09          1.071           -0.659817             8.15995
           4612     -0.0238836             MS      3.112e+11    3.28793e+11          31.12             1.51692              10.292
           4625       0.683383             SB      7.719e+10    1.60022e+10          7.719            0.204179             9.57995
           4627     -0.0276977             MS      2.967e+10    3.16239e+10          2.967            0.500015             9.68995
           4633         0.1792             MS      1.675e+11     1.1087e+11          16.75             1.04481              10.092
           4654      0.0758114             MS      3.163e+11    2.65637e+11          31.63             1.42429              10.492
           4656       0.422616             MS      2.304e+11    8.70695e+10          23.04            0.939866              10.182
           4663      -0.249228             MS      2.591e+10    4.59934e+10          2.591            0.662696              10.352
           4676      -0.133832             MS      6.565e+09    8.93442e+09         0.6565          -0.0489337             9.25995
           4681       0.146448             MS      1.525e+11    1.08848e+11          15.25             1.03682             9.48995
           4694      -0.187355             MS      2.529e+11    3.89317e+11          25.29              1.5903              10.232
           4701       -0.14689             MS      6.385e+09     8.9547e+09         0.6385          -0.0479492             9.23995
           4703       0.531282             MS      1.142e+11    3.36034e+10          11.42            0.526384             9.43995
           4707       0.155941             MS      6.642e+10    4.63829e+10          6.642            0.666358             9.56995
           4722       0.170191             MS       3.69e+10    2.49365e+10           3.69            0.396835             9.63995
           4738      0.0136225             MS      1.052e+11    1.01951e+11          10.52             1.00839              10.202
           4744       0.199217             MS      5.304e+11    3.35264e+11          53.04             1.52539              10.052
           4751      -0.638781             MS      3.819e+10    1.66238e+11          3.819             1.22073              10.682
           4759      -0.373516             MS      6.702e+08    1.58387e+09        0.06702            -0.80028             8.52995
           4760     -0.0158949             MS       2.77e+11    2.87326e+11           27.7             1.45837              10.012
           4762       0.295869             MS      1.624e+12    8.21706e+11          162.4             1.91472              10.512
           4774     -0.0742567             MS      1.277e+12    1.51512e+12          127.7             2.18045              10.992
           4777      -0.341602             MS      1.959e+10    4.30166e+10          1.959            0.633636              10.172
           4779      -0.248585             MS      5.525e+11    9.79303e+11          55.25             1.99092              10.762
           4787      -0.263585             MS      3.014e+11    5.53005e+11          30.14             1.74273              10.442
           4789     0.00587883             MS       4.45e+11    4.39017e+11           44.5             1.64248              10.302
           4793       0.423957             MS      6.076e+09    2.28908e+09         0.6076            -0.64034             8.57995
           4799       0.142012             MS      4.972e+11    3.58525e+11          49.72             1.55452              11.142
           4804       0.276124             MS      3.315e+09    1.75533e+09         0.3315            -0.75564             8.57995
           4806        0.15278             MS      1.724e+11    1.21271e+11          17.24             1.08376              10.142
           4815      -0.243937             MS      1.012e+11    1.77467e+11          10.12             1.24912              10.122
           4826      -0.177046             MS      1.313e+12    1.97384e+12          131.3             2.29531              11.262
           4828      -0.331784             MS      1.041e+10    2.23478e+10          1.041            0.349234             9.72195
           4832         1.4978             SB      1.262e+09    4.01109e+07         0.1262            -2.39674             6.73995
           4839      0.0950294             MS      1.235e+11    9.92288e+10          12.35            0.996638             9.85195
           4846      -0.349027             MS      2.895e+10    6.46659e+10          2.895            0.810676              10.262
           4847      -0.503438             MS      4.197e+09    1.33776e+10         0.4197            0.126377             9.52995
           4849       0.880062             SB      6.657e+11    8.77439e+10          66.57            0.943217             9.19995
           4858      -0.491699             MS      1.067e+11    3.31027e+11          10.67             1.51986              10.662
           4860      -0.312364             MS      1.151e+11    2.36287e+11          11.51             1.37344              10.412
           4865        3.03781             SB      2.107e+11    1.93133e+08          21.07            -1.71414             6.81995
           4868      -0.169708             MS      3.132e+11    4.62945e+11          31.32             1.66553              10.452
           4874      0.0118425             MS      5.691e+11    5.53791e+11          56.91             1.74335              10.432
           4887      -0.192432             MS      1.473e+11    2.29422e+11          14.73             1.36064              10.072
           4888       -0.17577             MS       3.89e+11    5.83068e+11           38.9             1.76572              10.852
           4891      -0.450461             MS      1.284e+09    3.62265e+09         0.1284           -0.440974             8.72995
           4901      -0.228882             MS      1.304e+11    2.20882e+11          13.04             1.34416              10.012
           4905       0.180914             MS      4.046e+11    2.66754e+11          40.46             1.42611              10.462
           4912      -0.185068             MS      1.592e+10    2.43787e+10          1.592            0.387011             9.72995
           4916      -0.132984             MS       5.27e+09    7.15805e+09          0.527           -0.145205             9.11195
           4917       0.216019             MS      1.251e+11    7.60743e+10          12.51            0.881238              10.032
           4919       0.328368             MS      1.031e+11    4.84051e+10          10.31            0.684891             9.55995
           4924       0.721067             SB      3.952e+11     7.5119e+10          39.52             0.87575             9.62995
           4937      -0.119309             MS      5.564e+10    7.32313e+10          5.564            0.864697              10.362
           4945       0.124898             MS      5.347e+11    4.01063e+11          53.47             1.60321              10.392
           4954       0.104006             MS        1.2e+12    9.44441e+11            120             1.97517              10.792
           4955      -0.328636             MS      2.931e+10    6.24671e+10          2.931            0.795651              10.462
           4974       0.195917             MS       2.59e+11    1.64962e+11           25.9             1.21738              10.402
           4986      -0.125541             MS      4.529e+11    6.04705e+11          45.29             1.78154              10.842
           4990       0.969455             SB      7.415e+12     7.9553e+11          741.5             1.90066              10.322
           4991      -0.250901             MS      4.165e+09    7.42192e+09         0.4165           -0.129484             9.24995
           4993      -0.730989             MS      5.123e+11    2.75749e+12          51.23             2.44051              11.102
           4995       0.296995             MS      3.437e+12    1.73454e+12          343.7             2.23918              10.812
           4996        0.31947             MS      9.874e+10    4.73177e+10          9.874            0.675023             9.79195
           4997       0.245619             MS      8.012e+11    4.55116e+11          80.12             1.65812              10.262
           4999       0.282253             MS      2.531e+11    1.32141e+11          25.31             1.12104             9.91195
           5000      0.0384581             MS       1.21e+11    1.10746e+11           12.1             1.04433             9.71995
           5007       0.477398             MS      1.692e+11     5.6364e+10          16.92            0.751002              10.002
           5010      -0.265906             MS      8.129e+10    1.49949e+11          8.129             1.17594             9.87195
           5012        0.15705             MS       4.85e+11    3.37825e+11           48.5             1.52869              10.462
           5016      -0.903901             MS      1.248e+10    1.00027e+11          1.248             1.00012              10.512
           5023      0.0143951             MS      1.334e+11    1.29051e+11          13.34             1.11076              10.942
           5026       0.527009             MS      1.228e+12    3.64913e+11          122.8             1.56219              10.022
           5028      -0.174979             MS      3.436e+10    5.14082e+10          3.436            0.711032              10.462
           5029      -0.528636             MS      2.753e+09    9.29912e+09         0.2753          -0.0315582             9.44995
           5033      -0.164585             MS      7.868e+10    1.14934e+11          7.868             1.06045              10.042
