#      Type_AGN        SAVEDid          radio         eradio          xfRad           xeRad
#
              0            264          7.078           3.02       0.007636       0.002804
              0            270          6.029          3.023       0.004556       0.002805
              0            277          7.733          3.023       0.006872       0.004888
              0            288          6.167          3.051       0.005848       0.001902
              0            289          8.312          3.075        0.02667        0.00239
              0            309          9.406          3.054         0.0131        0.00247
              0            314          1.911          3.003       0.003075       0.001106
              0            316         -0.386          3.093       0.002533       0.001659
              0            317          4.734          2.981       0.006895       0.001476
              0            330          7.637           2.97       0.006114       0.003985
              0            337        -0.4011          3.011       0.002259       0.001537
              0            339          2.008          2.997       0.001733       0.001028
              0            340          1.178          3.255       0.003358       0.001803
              0            343          3.843          3.039       0.005076       0.002359
              0            356          8.599          2.975        0.01123       0.003767
              0            365         0.6988          2.964       0.002432       0.001396
              0            368          1.232          2.984       0.002333       0.001049
              0            371           9.29          2.994        0.01237       0.002524
              0            374          6.738          2.982        0.01126       0.001135
              0            375          5.567          3.161        0.01015       0.002335
              0            376           59.8            7.6        0.03461       0.004605
              0            379       -0.08611          3.245        0.01185        0.00092
              0            381          3.189          3.001        0.01381        0.00094
              0            385           19.7            3.6        0.02562        0.00321
              0            390        -0.3203          3.229       0.000738       0.000738
              0            391        -0.4015          2.965       0.002092       0.001306
              0            394          2.571          2.915       0.004295       0.002579
              0            398          1.545              3       0.001243       0.000821
              0            399          10.12          2.964       0.008766       0.001147
              0            401         0.4396          3.194       0.003703       0.001079
              0            407           51.2            7.3        0.05423        0.00849
              0            409           19.1            3.7       0.006449        0.00229
              0            413          2.359          2.965       0.003595       0.000831
              0            414            3.2          2.987       0.005684        0.00145
              0            416          1.451          3.031       0.003155       0.001435
              0            418          2.398          3.165        0.00394       0.001334
              0            421        -0.3218          3.165       0.002987       0.001386
              0            428          1.424          2.872       0.002823       0.001908
              0            429         0.6211          2.892        0.00281       0.002067
              0            430          4.327          3.313       0.003193        0.00063
              0            431          10.52          2.985       0.004082       0.001165
              0            432          1.032          3.046       0.003185       0.002079
              0            433        -0.4211          3.064       0.002781       0.001412
              0            437          5.388              3       0.006194       0.002874
              0            438          18.24          2.991        0.02889        0.00247
              0            439          1.423          3.045       0.007118       0.001328
              0            442          9.378          2.962        0.01903        0.00287
              0            449          5.351          2.974         0.0164       0.000425
              0            450          2.485          2.978        0.01273        0.00078
              0            451      -0.007495          2.984        0.00193       0.000746
              0            468          1.957          3.006        0.01342        0.00059
              0            481          5.889          3.124       0.003354       0.002358
              0            482          4.201          3.082       0.003207       0.002471
              0            490           8.53          2.988        0.00324       0.001737
              0            498          10.39          2.973        0.01607       0.001125
              0            501          0.714          3.032       0.004488       0.003791
              0            502          5.614          2.932        0.00269       0.002189
              0            503          4.003          3.314       0.002352       0.001818
              0            505           6.44          3.041        0.00469       0.002497
              0            506        0.08962          2.885       0.001883       0.001069
              0            509          6.639           3.04       0.004383       0.002149
              0            510           34.7            3.6        0.03003        0.00161
              0            512          2.584          2.948       0.005834       0.001555
              0            516           34.6            8.3        0.01913        0.01896
              0            521          5.454          2.926       0.005988       0.001078
              0            530          1.332          3.289       0.005413       0.001914
              0            532             30            7.1        0.02991        0.00133
              0            533         0.8673          2.951       0.002991       0.002216
              0            540          3.924          3.079       0.005377       0.003424
              0            541          11.55          2.919         0.0127       0.000375
              0            546           49.5           10.1        0.02955        0.01061
              0            547           35.4            6.8        0.03854        0.01051
              0            548           34.5            3.6        0.02241       0.005095
              0            550          2.705          3.051       0.003356       0.001107
              0            552           18.8            3.4        0.01294        0.00086
              0            554           5.37          2.905       0.007201       0.000272
              0            559             23            3.4        0.02223        0.00323
              0            561          2.823          3.016        0.00359       0.002295
              0            562           2.76          2.994       0.004141       0.002972
              0            564           63.1            6.9         0.0821        0.00117
              0            581          3.334          2.989        0.00299        0.00206
              0            593          19.37          3.101        0.02166       0.003955
              0            597          8.145          2.898       0.004353       0.003296
              0            598          15.02          2.982        0.01253       0.005103
              0            604          9.107          3.224       0.007085       0.003575
              0            606            2.2          2.873       0.003599       0.000798
              0            620          7.954           2.88        0.00868      0.0002995
              0            621           33.6            9.3        0.01964        0.00487
              0            622           3.68            2.9       0.003864        0.00228
              0            628          2.167          2.921       0.003991       0.001436
              0            631          12.46          2.956        0.01062       0.001511
              0            637           9.11          3.039       0.008348       0.000738
              0            638           42.8            8.4        0.02751       0.000535
              0            652          1.154          2.916       0.007306       0.001753
              1            658          172.9              9        0.03598        0.00273
              0            659          11.81          2.971        0.03174        0.00377
              0            661          1.741          2.892       0.002068       0.001293
              0            664          2.607          3.032       0.002976       0.002096
              0            669             34            6.7        0.02386       0.001245
              1            672          14.84          2.955       0.003756       0.000688
              0            689          7.315          3.184       0.005064       0.003247
              0            692           36.8            6.8        0.02534        0.00025
              0            697           2.24          2.883        0.01013      0.0008185
              0            702         0.8757          2.897       0.003898        0.00298
              0            710          3.402          2.976       0.001656       0.001062
              0            713          1.269          2.975        0.00256       0.000967
              0            714          10.61           2.86        0.01413        0.00061
              0            718          3.125          2.989       0.005429       0.002468
              0            719        -0.3481          2.915       0.002135       0.001562
              0            721          4.346          2.849       0.002649       0.000924
              0            729          2.823          2.878       0.003567      0.0004635
              0            737           45.1            3.5        0.02637        0.00171
              0            740         0.1986          2.995       0.003881       0.001756
              0            748          3.338          3.105       0.001894      0.0009029
              0            749          11.44          3.068       0.004348       0.000903
              0            753        -0.3587          2.895       0.001794      0.0009397
              0            760          5.129          2.957       0.005094       0.001705
              0            762          10.66          2.999       0.008738       0.001523
              0            768          1.629          2.885       0.002868       0.002282
              0            776          3.658          2.919       0.003334      0.0009205
              1            779           46.3            6.4       0.004894      0.0005395
              0            786          2.089          2.955       0.001961       0.001029
              0            793          8.093          2.959       0.008705      0.0008815
              0            804          3.642              3        0.00433       0.003174
              0            805          4.288          2.955       0.007589        0.00262
              0            807          14.97          3.048        0.02546        0.00906
              0            808          18.14          2.831        0.01058      0.0008605
              0            809          1.658          2.866       0.002148       0.000571
              0            825          10.19          3.004        0.00425       0.000958
              0            826          6.678           2.95       0.005712       0.001648
              1            827          115.4            4.9        0.04576         0.0011
              0            837          10.09          2.911        0.01095       0.002425
              0            841          10.57          2.858       0.008593       0.003197
              0            849          10.97           2.96       0.004877       0.001936
              0            860          6.458          2.974       0.005763       0.001189
              0            866          4.401          2.861       0.004149        0.00255
              0            867         0.4727          2.885       0.003147       0.000988
              0            870           37.8            6.8        0.03508       0.005065
              0            872          4.956          2.867       0.005578       0.002469
              0            877          10.64          3.116       0.008272       0.003959
              0            878          1.755          2.819       0.005606      0.0006985
              0            881         0.7412          2.918       0.002525       0.001429
              0            884        -0.3632          2.851         0.0308        0.00265
              0            885           16.9            3.2        0.01029       0.004754
              0            886          5.695          2.852       0.003956       0.001123
              0            892          5.426          2.775       0.004007       0.002102
              0            893           20.7            3.3        0.01796       0.000765
              0            899          5.643          2.941       0.002343       0.001507
              0            902          8.783          2.808        0.01222        0.00116
              0            915           29.2            5.6         0.0301        0.00069
              0            917          6.334          3.022        0.02266       0.003945
              0            922          1.461          2.952       0.003061       0.002086
              0            923          25.46           3.05        0.03188        0.00506
              0            924          7.044          2.773       0.002335      0.0009805
              0            926          2.952          2.874       0.006419       0.004721
              0            928          8.824          2.892        0.00181       0.001338
              0            931        -0.1894          2.784       0.006079       0.001109
              0            934          2.526          2.882       0.004442       0.001137
              0            937          6.176          3.056       0.006021       0.002325
              0            939           32.5            3.2        0.02981       0.002715
              0            950          2.051          2.801       0.007911       0.001609
              0            951          13.14          2.791        0.00715       0.000888
              0            960          3.219           3.09       0.002828       0.001608
              0            965          3.371          2.835       0.005428       0.001185
              0            966          5.154          2.804       0.003712       0.001012
              0            972          2.696          2.821       0.002616       0.001063
              0            974          10.55          2.818        0.01322       0.000555
              0            994          1.448          3.147       0.005017       0.001757
              0            995          8.712          2.803        0.00818       0.000474
              1           1002          18.46          2.818       0.006996       0.000969
              0           1005          16.61          2.858        0.02847        0.00566
              0           1006           35.2            3.3        0.03623        0.00158
              0           1008          9.291          2.836        0.01824        0.00105
              0           1023          1.355          3.049       0.003971       0.003291
              0           1026           2.88          2.861       0.004108       0.001512
              0           1035        -0.3559          2.907       0.001757      0.0007175
              0           1036          3.104          3.031        0.01274         0.0007
              0           1037          10.17          2.807       0.005837      0.0003435
              0           1042          7.018          2.805       0.001681      0.0003755
              0           1053          5.659          2.836       0.006977       0.003563
              0           1058          7.221          2.784       0.003222       0.001904
              0           1064          4.779          2.809       0.005439       0.002061
              0           1075          2.325          2.809       0.005165       0.002099
              0           1076         -0.349          2.867         0.0167       0.005485
              0           1077          10.08          2.843       0.009915       0.001636
              0           1081          5.506          3.369       0.004867       0.002545
              0           1084           34.6            7.5        0.03123         0.0011
              0           1089          7.505          3.007       0.006594       0.002179
              0           1091           1.67          2.854       0.002541       0.001818
              0           1094           17.5            3.2        0.01469       0.001735
              0           1101          6.223          3.013       0.004358        0.00311
              0           1102          10.48          2.769        0.00772       0.000582
              0           1103          12.55          2.799        0.02337        0.00154
              0           1104          6.636          2.813       0.009985      0.0008155
              0           1105          12.14           2.82        0.01342        0.00087
              0           1109          5.783          2.848        0.01617       0.006844
              0           1113          4.616          2.933       0.004854       0.001671
              0           1118          5.009          2.762       0.009881       0.000799
              1           1121          367.1            4.8       0.006534        0.00185
              0           1123          2.806          2.856       0.003994       0.002523
              0           1125          4.681          2.984       0.003277       0.001738
              0           1129          6.405          2.821       0.008583       0.002487
              0           1133          1.868          2.896       0.002513       0.000626
              1           1135             26            3.2       0.008485      0.0001895
              0           1140        -0.4001          2.996       0.003128       0.001668
              0           1141          10.82          2.995       0.009702       0.002549
              0           1143          4.034          2.935        0.01184       0.000575
              0           1144        -0.3549          2.955       0.001985       0.001523
              0           1146          10.42          2.971        0.01273       0.001735
              0           1147          2.849          2.785       0.006243       0.001702
              0           1148          12.93          2.786        0.03046        0.00508
              0           1150          9.916          2.848        0.00844       0.003421
              0           1159             32            3.1        0.03442       0.000645
              0           1160         0.2583          2.882       0.002553       0.001386
              0           1167          12.22          2.867        0.01732       0.000735
              0           1168           43.2            7.3        0.04575         0.0153
              0           1172         0.1934              3       0.002786       0.001211
              0           1181           2.55           2.82       0.002366       0.001394
              0           1186          5.805          2.801       0.005936       0.003099
              0           1202        -0.3481          2.742       0.003115       0.001875
              0           1208          1.142          2.833       0.006227      0.0009595
              0           1221          5.974          2.914       0.006723       0.001315
              0           1222          6.029          2.914       0.002652       0.002106
              0           1225          11.98          2.976        0.01491       0.002105
              0           1235           24.5              3        0.01968       0.006475
              0           1239           54.3            6.7        0.03366       0.002865
              0           1248           40.2            7.5        0.03332         0.0041
              0           1252          1.095           2.84       0.001589      0.0009841
              0           1253          2.478          2.841       0.005307       0.001426
              0           1262           23.4            6.1        0.01932       0.003105
              0           1269          4.313          2.821        0.01961       0.004675
              0           1270          2.561          2.935       0.003806       0.001329
              0           1273          3.822          2.738       0.002925       0.001051
              0           1278          1.707          2.833       0.004031        0.00195
              0           1284          9.021          2.754        0.02061       0.000555
              0           1285          12.57           2.83       0.005188      0.0004215
              0           1293          12.74          2.807       0.009668       0.000832
              0           1303          2.547          2.839       0.003423       0.001356
              0           1306         0.7262          2.872       0.001455      0.0003845
              1           1313           36.7            7.1       0.005094       0.002532
              0           1315          3.068          2.768       0.009918       0.002082
              0           1320          11.44          2.896       0.007722       0.001528
              0           1334          9.358          2.843       0.003464       0.002575
              0           1335          3.557          2.881       0.006194       0.001251
              0           1337          6.208          2.975        0.01298       0.003775
              0           1338          11.24          2.833        0.01321       0.000995
              0           1341           15.9            3.1        0.01457        0.00105
              0           1342        -0.3415          2.856       0.001047      0.0003797
              0           1348          2.437          2.843       0.002534        0.00165
              0           1350          9.916          2.857        0.00711       0.002285
              0           1355          1.798          3.009       0.004169       0.002564
              0           1357          3.933          2.737       0.004561         0.0017
              0           1367          6.888          2.766       0.003205       0.000678
              0           1368           24.4            3.2        0.01836        0.00194
              0           1369          1.196          2.768       0.009761       0.002479
              0           1371        0.02032          2.816       0.002937      0.0006655
              0           1384          12.85          2.966        0.02092        0.00451
              0           1387          13.32          2.996         0.0149       0.003835
              0           1391          1.946          2.771       0.003859        0.00185
              0           1393           5.71          2.973       0.007767       0.002833
              0           1394          9.508          2.991        0.03347       0.000755
              0           1396           1.87          2.768       0.001996       0.001105
              0           1401          7.821          2.875       0.003778       0.002947
              0           1402          10.01           2.89       0.009449       0.003222
              0           1416          1.688           2.68       0.002596        0.00121
              0           1419          1.491          2.894       0.003671      0.0007225
              0           1420          3.992          2.937        0.01699       0.005605
              0           1434          7.449          2.888        0.01126        0.00133
              0           1437          3.534          2.944       0.009797      0.0005235
              0           1445           30.4            3.4        0.03964        0.00691
              0           1449          2.569          2.757       0.005344      0.0006955
              0           1452           28.2            8.2        0.01803       0.003615
              0           1458          5.239          2.786       0.009866       0.002435
              0           1469        -0.2309          3.135        0.00163       0.000518
              0           1475           21.7            3.5        0.03052       0.002145
              0           1476          5.581          2.893       0.006005       0.001071
              0           1477          1.319          2.883       0.003609       0.001336
              0           1479          2.399          3.019       0.003504       0.001875
              0           1480         0.7201           3.08       0.003014       0.002154
              0           1490          12.79          2.831        0.02516        0.00376
              0           1491          12.36           2.88        0.01727        0.00392
              0           1495          2.633          3.353       0.007049       0.007011
              0           1497          8.412          2.767       0.007009       0.002677
              0           1501          10.84          2.785        0.01589        0.00026
              0           1502          8.721          2.807       0.003455       0.002639
              1           1513         1716.9           51.6       0.004242       0.002599
              0           1515          9.822          2.796        0.01336        0.00058
              0           1520          1.963          2.826       0.003502       0.001171
              0           1524         0.3669          2.908       0.002843       0.001352
              0           1525        -0.2841          2.877       0.002865       0.001419
              0           1532          1.422          3.115       0.002129      0.0009905
              0           1533           39.8            7.4        0.02122       0.000475
              0           1543        -0.3588          2.841       0.001099      0.0004415
              0           1544          2.658           2.91       0.004315        0.00161
              0           1545          1.403          2.966         0.0042       0.002682
              0           1548        -0.3303          2.739       0.001377      0.0007028
              0           1551           1.77          2.738       0.001769      0.0006765
              0           1556          6.356          2.913       0.007908       0.002932
              0           1558          2.025          2.972       0.004057       0.001005
              0           1563          1.617          3.098       0.003204       0.001841
              0           1567          4.988          2.851       0.008253      0.0003485
              0           1569          7.695          2.968       0.007297       0.002003
              0           1579          6.642          2.866       0.003275       0.001018
              0           1592          2.879           2.86       0.009176       0.000757
              0           1593          5.172          2.874       0.003776       0.001402
              0           1602          3.052          2.733       0.002239       0.001143
              0           1604        0.07828          3.039       0.003971       0.002439
              1           1606           34.4            3.2       0.003652       0.001616
              0           1616          1.308          2.951       0.006007       0.002505
              0           1618             16            2.9        0.01636        0.00058
              0           1622          10.28          2.828       0.004011       0.000906
              0           1626          4.584          2.676       0.001211      0.0005538
              0           1629         0.9343          2.734       0.003798       0.002098
              0           1631           6.26          2.877       0.007275       0.003065
              0           1633           36.5            8.5        0.02868        0.00088
              0           1634          1.459          2.941       0.001775        0.00046
              0           1638           3.18          2.794        0.00413       0.001414
              0           1644          2.401          2.708        0.00342      0.0007355
              1           1648           91.3            8.5        0.03368        0.00347
              0           1650        -0.4093          2.985       0.004826       0.004826
              1           1651           63.8            4.6        0.02446        0.00222
              0           1662         0.1492          2.745       0.001976       0.000846
              0           1673          9.164          2.963       0.002765      0.0006755
              0           1693          10.88          2.781        0.00597        0.00129
              0           1702         -0.331          2.729       0.001873       0.001227
              0           1709        -0.3349          2.712       0.004379       0.001752
              0           1710          1.882          2.701       0.003743        0.00142
              0           1711         0.9017          2.724       0.001274      0.0006471
              0           1712          12.62          2.742        0.01729       0.003985
              0           1717           16.4            5.4       0.002019       0.000805
              0           1724          4.651          2.884       0.008006       0.001578
              0           1734          2.369          2.889       0.004612       0.001431
              0           1735           28.9            6.5        0.02896       0.004135
              0           1737          12.03           2.84       0.009938       0.000352
              0           1740          2.409          2.807       0.003255        0.00168
              0           1741          9.787          2.696       0.005118       0.000522
              0           1747         0.9677          2.913       0.003095       0.001811
              0           1753          8.747          2.923       0.009617       0.001453
              0           1762           47.7            5.6        0.02946       0.002315
              0           1764        -0.3362           2.69      0.0003562      0.0003109
              0           1775          11.08          2.854       0.003249       0.001455
              0           1779          1.296          2.765       0.002543       0.000629
              0           1813         0.0644          2.983       0.002515       0.001399
              0           1814          2.684          3.128        0.00413       0.003034
              0           1818          1.714          2.647       0.004918       0.001522
              0           1822          6.133           2.91       0.002612       0.001388
              0           1824          1.394          2.987       0.003259       0.002752
              0           1836        -0.3477          2.728       0.002171      0.0005635
              0           1843          2.656          2.738       0.003497       0.001187
              0           1847          3.354          2.721       0.004627       0.001471
              0           1850           4.36           2.74       0.004766         0.0031
              0           1855           8.12          2.659       0.005095       0.000568
              0           1859          3.557          2.871       0.002452      0.0006745
              0           1865          3.086          2.852       0.001801      0.0008278
              0           1866          9.248           2.86        0.01205        0.00154
              0           1870          2.468          2.749       0.003106       0.001578
              1           1880           23.6            3.1       0.009913       0.001748
              0           1886          1.812          2.742        0.00352       0.001565
              0           1894          3.294          2.712       0.003191       0.000748
              0           1899          8.367          2.759       0.002725       0.001575
              0           1907          7.543           2.86       0.002639       0.000421
              0           1908          6.296          2.856       0.004426      0.0008235
              0           1918          2.283          2.807        0.00188       0.001022
              0           1919          1.202          2.923       0.001503      0.0006696
              0           1921          4.442          2.887        0.01395       0.001135
              0           1930           35.8            3.2        0.03507       0.000735
              0           1937          1.332          2.737       0.001944      0.0001775
              0           1938           1.03          2.796       0.002087       0.000369
              0           1944          6.494          2.662       0.006443       0.001339
              0           1945          6.505          2.705        0.01771        0.00189
              0           1951           3.96           2.69       0.005927       0.001525
              0           1960          6.705          2.903       0.003559       0.001755
              0           1961        -0.3255          2.775       0.003017      0.0003705
              0           1968          2.462          2.665       0.003934       0.001498
              0           1973          6.011          2.847       0.007279       0.001303
              0           1990         0.3233          2.724       0.007626       0.003214
              0           1999          2.126           2.75       0.003857       0.002407
              0           2007        -0.3326          2.749       0.003679       0.002896
              0           2022          2.256           2.84       0.002697       0.001213
              0           2025          4.788            2.9       0.008915       0.001215
              0           2032          3.457          2.924       0.002329       0.001554
              0           2046          1.444          2.647       0.001225      0.0006713
              0           2052           2.54          2.677       0.003147       0.000898
              0           2054          6.417          2.702       0.007932        0.00072
              0           2056          6.204          2.668       0.006516       0.000244
              0           2059         0.8449          2.923       0.002971       0.001687
              0           2061           25.5            6.1        0.01598       0.003935
              0           2089          2.337          2.904       0.001792      0.0009089
              0           2094           48.9            5.9        0.04658       0.003645
              0           2099          10.89          2.866        0.01089       0.001015
              0           2101          2.368           2.95       0.003616       0.002145
              0           2106          6.626          2.787       0.005423       0.002956
              1           2115          11.14           2.68       0.001981      0.0007955
              0           2124         0.1165          2.676       0.003908       0.001378
              0           2129          3.705          2.718       0.004821        0.00245
              0           2135             73            3.6        0.08554        0.00183
              0           2137          4.727          2.822       0.002409       0.001737
              0           2140          4.442          2.943       0.006158         0.0018
              0           2141          16.38          2.926        0.01763         0.0008
              0           2144          7.282          3.011       0.009716      0.0003145
              0           2147          4.815          2.677       0.003709       0.000656
              0           2150           4.12          2.665       0.007971       0.001634
              0           2152          2.879          2.823       0.006652      0.0004155
              0           2160         0.6035          2.742       0.004237       0.001294
              0           2163          1.331          2.673       0.002275       0.000396
              0           2175          3.142          2.668        0.01301        0.00022
              0           2181          4.798          3.036        0.00242       0.001301
              0           2185          3.461          2.693       0.007218       0.002002
              0           2189        -0.2328          2.816      0.0009106      0.0003075
              0           2192        -0.3314          2.655       0.001568      0.0008518
              0           2195          9.662          2.782       0.002806       0.002027
              0           2196          3.545          2.862       0.003603       0.002309
              1           2197           44.8           10.4       0.005184        0.00155
              0           2202          6.236          2.665       0.009349       0.003111
              0           2229           4.76          2.862       0.004233      0.0009425
              0           2231         0.6755           2.82       0.001518      0.0006841
              0           2234          6.632          2.725       0.005335       0.000277
              0           2239        -0.3611          2.656       0.001674      0.0003395
              0           2252        -0.3155          2.714       0.002482       0.001381
              0           2256          102.6           14.8        0.08079       0.004365
              0           2262        -0.3189          2.669      1.118e-05      1.118e-05
              0           2266           27.4            3.4        0.02217       0.002385
              0           2268          7.272          2.743       0.003954       0.002254
              0           2272        -0.2272          2.638       0.006304       0.001173
              0           2290          5.579          2.643       0.002613       0.001728
              1           2295           43.7            5.3       0.005797      0.0001305
              0           2296         -0.174           2.66       0.004828      0.0003475
              0           2297          7.393          2.828       0.005126      0.0007395
              0           2314          6.876          2.784       0.006423       0.003183
              0           2318          1.107          3.098       0.005679       0.001801
              0           2320           24.4              3        0.02346        0.00071
              0           2323          6.622          2.617       0.007022       0.002184
              1           2324           35.1            3.2        0.00907        0.00345
              0           2327          1.718           2.82       0.006552       0.000351
              0           2328             48            7.5        0.03852       0.003075
              0           2330          3.307          2.705       0.002976       0.001501
              0           2331          9.175          2.657       0.004593        0.00226
              0           2336           17.4            2.9        0.01674        0.00216
              0           2337          5.276          2.712        0.01009        0.00077
              0           2342          4.262          2.786       0.002779       0.001063
              0           2347           2.62           2.92       0.003231       0.001665
              0           2357          4.082          2.654       0.003552       0.001088
              0           2359        -0.3536          2.745       0.003142       0.001124
              0           2360          8.687          3.289        0.00398       0.001072
              0           2365        0.05018          2.779       0.005309       0.005041
